CODE,Site,Zone,Tree,Aspect,Height,2013.water,2014.water,2015.water,2016.water,2017.water,2018.water,2013.sa,2014.sa,2015.sa,2016.sa,2017.sa,2018.sa,2013.gmin,2014.gmin,2015.gmin,2016.gmin,2017.gmin,2018.gmin
TIS.L4.LA,TIS,L,4,L,A,110.4874446,110.2395672,95.65408253,117.4850299,131.3788365,113.9857772,3.1752567,3.1416561,2.9904534,2.8224504,2.6544474,3.2592582,1.43151E-06,1.92926E-06,5.31296E-06,7.61425E-06,1.52917E-06,7.09055E-07
TIS.L4.LC,TIS,L,4,L,C,103.2320309,111.8430526,187.3578418,86.6066702,116.8358808,108.696214,3.3096591,2.7216486,3.192057,3.2256576,3.0576546,3.192057,1.78937E-06,8.73803E-07,3.38278E-06,1.28697E-06,1.13092E-06,6.94204E-07
TIS.L4.LS,TIS,L,4,L,S,105.6338028,134.1990291,98.01980198,115.9398496,136.1568627,125.2444444,3.0576546,3.3936606,2.846168471,3.2088573,1.9824354,7.4929338,8.00332E-07,1.51242E-06,3.50181E-07,2.33864E-07,1.14809E-06,3.86682E-07
TIS.L4.WA,TIS,L,4,W,A,86.51162791,117.2433679,108.988764,92.59259259,112.1595331,131.9148936,2.7888498,3.4440615,3.3264594,2.3184414,2.520045,3.4944624,1.62273E-06,2.29247E-06,3.48949E-06,3.13737E-06,2.05243E-06,1.04781E-06
TIS.L4.WC,TIS,L,4,W,C,118.2975871,123.2591736,119.0532544,98.0273752,125.5130785,112.2151604,3.4776621,3.1248558,2.2512402,2.4864444,2.8224504,3.0576546,1.15762E-06,1.7782E-06,3.46482E-06,2.94343E-06,1.04611E-06,7.29116E-07
TIS.L4.WS,TIS,L,4,W,S,121.2653779,120.3010151,124.0641711,110.4651163,NA,117.7731312,3.3096591,3.5112627,2.6544474,3.2928588,NA,3.5616636,8.53145E-07,5.73498E-07,1.11732E-07,4.18051E-06,NA,8.29772E-07
TIS.L5.LA,TIS,L,5,L,A,116.156283,82.18978102,119.7176982,112.4704492,112.4229075,121.692411,3.2256576,3.136056,3.0576546,2.7552492,2.4192432,2.4192432,4.97989E-07,2.78534E-06,1.07274E-06,1.62017E-06,3.10606E-06,5.64796E-07
TIS.L5.LC,TIS,L,5,L,C,112.2920518,109.0076895,117.3008057,116.6623678,109.4632504,115.4220586,3.0072537,3.4272612,3.36006,3.5448633,2.9232522,3.192057,3.87672E-07,3.31984E-06,1.13873E-06,1.20815E-06,3.61611E-06,8.3515E-07
TIS.L5.LS,TIS,L,5,L,S,137.7165704,110.8428246,109.5419847,101.793722,165.199637,98.19004525,3.024054,2.8896516,2.9400525,3.4776621,2.856051,3.1248558,1.33355E-06,9.3904E-07,1.53968E-06,2.14015E-06,7.91685E-07,1.81866E-06
TIS.L5.WA,TIS,L,5,W,A,127.4014156,112.6258714,99.83216783,100.9677419,104.4453677,111.7992309,3.0576546,3.9984714,2.8728513,3.192057,3.2592582,3.024054,6.42321E-07,2.46369E-06,2.83E-06,2.40195E-06,2.41739E-06,8.9857E-07
TIS.L5.WC,TIS,L,5,W,C,116.460177,120.4397114,108.9515848,120.1412114,113.463196,114.7916667,3.5952642,3.9480705,2.7552492,2.9064519,3.5616636,3.192057,1.06492E-06,2.47147E-06,1.48099E-06,1.33933E-06,1.53323E-06,9.16688E-07
TIS.L5.WS,TIS,L,5,W,S,91.3884007,49.18527459,NA,121.9849624,108.2307194,106.187291,2.6544474,3.6456651,NA,3.0912552,3.2592582,2.7216486,1.57727E-06,6.27287E-07,NA,1.26093E-06,1.45491E-06,5.66655E-07
TIS.W1.LA,TIS,W,1,L,A,97.94776119,110.137457,95.41930937,117.7791262,141.5822002,109.4401756,2.9904534,3.3432597,2.7048483,2.7720495,3.1248558,2.856051,8.46404E-07,2.47657E-06,3.00466E-06,1.702E-06,8.96616E-07,1.0057E-06
TIS.W1.LC,TIS,W,1,L,C,111.2362715,112.1794872,96.69616519,127.5302115,127.300885,109.8522942,2.9064519,3.192057,2.856051,3.1248558,3.3264594,3.1584564,4.68961E-07,3.61718E-06,3.74776E-06,1.08481E-06,2.53663E-06,7.40267E-07
TIS.W1.LS,TIS,W,1,L,S,86.73835125,107.4440777,NA,96.23210249,114.9525894,50.07579711,2.9736531,3.6120645,NA,2.7216486,3.0912552,2.7552492,2.42409E-06,2.34438E-06,NA,4.60193E-06,5.52399E-07,4.98403E-07
TIS.W1.WA,TIS,W,1,W,A,69.6969697,135.1351351,120.8872458,NA,NA,106.3973064,2.688048,2.5536456,2.6544474,NA,NA,1.7808318,8.74111E-07,1.32039E-07,3.17321E-06,NA,NA,1.35912E-06
TIS.W1.WC,TIS,W,1,W,C,113.3612663,111.9956966,107.304201,124.3686007,127.2189349,116.7957603,3.3096591,3.0912552,3.2592582,3.2928588,3.4272612,2.8224504,9.24124E-07,2.62112E-06,3.69181E-06,1.32479E-06,1.43763E-06,7.23732E-07
TIS.W1.WS,TIS,W,1,W,S,123.340708,118.1712963,119.4982079,131.0015898,101.4953271,102.8391167,3.3264594,2.9568528,3.6456651,3.4944624,2.2848408,3.192057,4.04107E-07,2.27401E-06,2.54174E-06,8.60792E-07,6.26443E-07,5.65145E-07
TIS.W2.LA,TIS,W,2,L,A,85.02954695,111.9019837,92.78557114,113.5942327,215.7361795,94.24766223,3.17861676,3.4944624,1.7304309,2.7216486,3.3264594,3.7632672,9.79478E-07,3.11025E-06,2.05048E-06,9.30066E-06,4.52411E-06,5.54652E-07
TIS.W2.LC,TIS,W,2,L,C,121.9715957,129.7253635,123.8848337,115.3024911,124.5422672,130.5481728,2.9736531,2.7720495,2.8728513,2.4192432,3.5952642,3.2928588,7.46385E-07,1.78254E-06,6.49929E-07,6.80055E-06,7.17766E-06,6.95081E-07
TIS.W2.LS,TIS,W,2,L,S,100.3058104,103.04038,99.42857143,72.38783499,119.21875,110.3103914,4.1160735,2.5704459,1.792032,2.6712477,3.2256576,3.7296666,6.11334E-07,1.10838E-06,2.08276E-06,2.89607E-06,2.83964E-06,5.59125E-07
TIS.W2.WA,TIS,W,2,W,A,115.4214559,114.4955926,110.3170339,123.4200743,119.6279666,106.1412487,3.3768603,3.6792657,2.3016411,1.7136306,2.7888498,2.856051,1.20433E-06,2.24278E-06,1.38664E-06,4.55487E-06,2.42308E-06,1.04016E-06
TIS.W2.WC,TIS,W,2,W,C,102.4537236,120.9053498,114.5199063,119.4516971,122.3653396,108.4031602,3.4272612,2.8224504,2.4528438,2.1336381,3.1584564,3.192057,1.14402E-06,1.25247E-06,7.0511E-07,5.85447E-06,2.90141E-06,1.23503E-06
TIS.W2.WS,TIS,W,2,W,S,NA,112.9074316,75.30657748,123.8993711,112.7989657,107.5022065,NA,3.0912552,1.5792282,2.8056501,3.3936606,3.1248558,NA,1.14749E-06,1.05449E-06,3.45685E-06,1.7741E-06,4.19649E-07
TIS.W3.LA,TIS,W,3,L,A,131.4655172,109.2737978,113.6526946,122.8970544,117.4985766,119.3045174,3.2256576,3.1248558,2.9064519,3.0744549,3.5616636,3.2592582,9.36046E-07,5.082E-06,3.86958E-06,1.18733E-06,8.53949E-07,5.55077E-07
TIS.W3.LC,TIS,W,3,L,C,59.57446809,118.6813187,123.9616613,138.0197171,119.6154958,119.3722578,3.9144699,2.9736531,2.7384489,3.192057,3.6624654,3.0912552,1.2677E-06,4.57351E-06,7.00369E-06,1.373E-06,9.9893E-07,7.79316E-07
TIS.W3.LS,TIS,W,3,L,S,128.0388979,100.4604758,118.1889764,132.8725702,131.6077651,118.540096,3.1584564,3.192057,3.4104609,2.7216486,3.192057,2.6544474,9.50908E-07,2.54985E-06,7.05824E-07,1.16546E-06,7.08528E-07,5.91175E-07
TIS.W3.WA,TIS,W,3,W,A,141.5678185,NA,114.3478261,161.0146862,119.0070922,114.5816073,3.10133538,NA,1.9488348,2.352042,2.9568528,2.856051,1.02601E-06,NA,1.62949E-07,2.57163E-06,1.13436E-06,1.19684E-06
TIS.W3.WC,TIS,W,3,W,C,144.8011165,119.7435897,233.4513274,131.4401623,123.6363636,123.6235955,3.35501991,2.5872462,2.837384,2.3856426,3.2928588,3.2928588,7.36469E-07,5.92021E-06,3.14951E-06,3.6431E-06,8.79126E-07,9.04998E-07
TIS.W3.WS,TIS,W,3,W,S,83.72721134,109.461326,111.971831,113.6680614,115.1776103,111.2808053,3.0408543,1.7640315,3.36006,3.5784639,3.192057,3.2928588,5.73312E-07,2.62471E-06,1.90466E-06,3.39224E-06,1.3751E-06,4.16293E-07
TIS.W4.LA,TIS,W,4,L,A,109.9656357,109.533387,117.9602309,157.2535991,152.9010239,108.7841768,2.92661226,3.1080555,2.9904534,3.3936606,3.7296666,3.2928588,1.26312E-06,3.48537E-06,9.41367E-07,9.04632E-06,1.41765E-06,6.77307E-07
TIS.W4.LC,TIS,W,4,L,C,119.5618153,158.7343096,140.0295421,150.7337526,131.4152791,223.6630037,3.2424579,3.192057,3.0744549,3.024054,3.864069,3.2592582,5.3942E-07,3.64993E-06,7.39546E-07,5.01536E-06,2.03003E-06,1.33164E-06
TIS.W4.LS,TIS,W,4,L,S,506.097561,112.4571918,159.2515593,131.4054054,118.0566802,116.0696999,3.31805925,3.2928588,2.4192432,3.4776621,3.528063,3.864069,5.41006E-07,2.28214E-06,-1.32727E-08,4.75956E-06,1.7822E-06,5.18324E-07
TIS.W4.WA,TIS,W,4,W,A,4.648241206,170.3849951,117.5657895,140.6032483,115.9410583,128.4735202,1.88667369,2.5872462,1.9320345,2.6208468,3.6624654,4.2336756,6.58734E-07,3.17738E-06,1.02265E-06,1.34507E-06,2.2736E-06,5.83698E-07
TIS.W4.WC,TIS,W,4,W,C,116.5600569,150.6145742,115.987025,138.8651617,145.3952417,123.378703,3.7464669,3.8472687,2.8056501,3.2760585,3.7968678,2.7888498,8.9509E-07,2.82008E-06,1.13983E-06,2.00139E-06,2.56389E-06,1.23481E-06
TIS.W4.WS,TIS,W,4,W,S,143.7104708,NA,NA,126.2773723,123.69326,151.6839378,2.8896516,NA,NA,2.877051375,2.9568528,3.9648708,5.30854E-07,NA,NA,1.36471E-06,1.0134E-06,3.91379E-07
TIS.W5.LA,TIS,W,5,L,A,104.4965168,118.2767624,99.30467762,136.3106796,133.3333333,122.5815001,3.2760585,2.9568528,2.4360435,2.6040465,3.528063,2.5536456,6.02574E-07,3.54341E-06,2.48237E-06,3.10277E-06,1.08108E-06,7.62542E-07
TIS.W5.LC,TIS,W,5,L,C,114.1338336,109.5285196,123.5941801,126.7171444,124.8653129,121.2221487,3.42894123,2.8224504,2.369726526,3.0408543,3.192057,3.4944624,1.1782E-06,1.67055E-06,3.06499E-06,1.78802E-05,1.49935E-06,5.17033E-07
TIS.W5.LS,TIS,W,5,L,S,108.3591331,116.7719121,118.3290708,147.6315789,123.395967,131.5454545,3.08957517,3.6624654,3.0408543,3.1080555,2.8896516,3.5616636,8.30628E-07,2.35763E-06,8.41081E-07,5.92781E-06,1.45931E-06,2.02115E-06
TIS.W5.WA,TIS,W,5,W,A,118.4558435,125.6384065,115.6716418,131.3907285,123.6577181,223.2075472,3.18869694,1.9488348,1.344024,3.1080555,3.4272612,2.688048,7.3539E-07,1.62986E-06,3.97939E-07,2.44513E-06,1.02688E-06,1.12997E-06
TIS.W5.WC,TIS,W,5,W,C,71.40473807,143.7817689,129.4214333,337.1048253,130.7836696,123.7015555,2.8392507,2.7552492,3.0408543,2.9400525,3.528063,3.2928588,1.05102E-06,3.33091E-06,2.75054E-06,1.00419E-05,9.8697E-07,8.74351E-07
TIS.W5.WS,TIS,W,5,W,S,129.3260474,178.4850927,117.3706127,114.2703863,120.2851203,127.2154391,4.11775353,2.5032447,3.6624654,3.0576546,3.3936606,3.1584564,3.67257E-07,1.75522E-06,8.96407E-07,8.04752E-06,1.10046E-06,4.88849E-07
WSU.F1.LA,WSU,F,1,L,A,90.73543457,123.7012987,122.0604703,208.5106383,119.3271296,124.391507,3.36006,3.6120645,4.872087,2.688048,2.1168378,4.3344774,9.90163E-07,3.4259E-07,8.0991E-07,2.38883E-05,3.79995E-06,4.9724E-07
WSU.F1.LC,WSU,F,1,L,C,114.14791,121.6464689,112.8872367,105.5449331,121.3349713,124.4077531,3.5112627,3.3096591,3.7128663,2.688048,2.79556992,3.6624654,5.71186E-07,4.7799E-07,1.50398E-06,1.0674E-05,6.51498E-07,3.24235E-07
WSU.F1.LS,WSU,F,1,L,S,67.70098731,NA,NA,NA,NA,NA,3.1416561,NA,NA,NA,NA,NA,6.73234E-07,NA,NA,NA,NA,NA
WSU.F1.WA,WSU,F,1,W,A,111.8210863,118.6925434,122.8387097,87.50848608,130.8624376,84.77251625,4.1160735,3.1584564,3.8808693,2.7384489,2.4192432,3.6624654,3.54196E-07,3.79362E-07,1.79217E-06,5.54117E-06,9.33455E-08,5.06081E-07
WSU.F1.WC,WSU,F,1,W,C,118.7739464,118.4474124,129.154519,108.1032947,111.1265647,126.3526416,3.5448633,3.01901391,2.877051375,2.8392507,2.856051,3.864069,5.89079E-07,4.24905E-07,1.26008E-06,8.12335E-06,1.97089E-06,3.14706E-07
WSU.F1.WS,WSU,F,1,W,S,NA,NA,NA,NA,145.5114823,NA,NA,NA,NA,NA,2.2848408,NA,NA,NA,NA,NA,1.57562E-06,NA
WSU.F2.LA,WSU,F,2,L,A,102.915952,239.8058252,124.952741,104.9919485,141.1904762,116.2878788,3.9648708,4.05727245,2.9904534,3.0744549,3.3264594,3.6624654,5.33986E-07,4.6144E-07,2.41022E-06,5.77739E-06,1.06771E-06,5.73687E-07
WSU.F2.LC,WSU,F,2,L,C,94.6835443,114.6803473,132.2627037,118.1091251,158.1395349,115.1722324,3.4776621,2.352042,3.6792657,3.1248558,4.032072,3.621398,2.29734E-07,8.00638E-07,1.0251E-06,2.32687E-06,9.08762E-07,7.32843E-07
WSU.F2.LS,WSU,F,2,L,S,NA,NA,NA,NA,NA,99.43181818,NA,NA,NA,NA,NA,2.80005,NA,NA,NA,NA,NA,3.6839E-07
WSU.F2.WA,WSU,F,2,W,A,73.25049052,140.5022537,136.3752393,119.0658989,152.8877888,108.265242,4.05727245,3.6624654,3.4776621,2.8056501,3.7968678,2.9568528,6.42027E-07,4.12912E-07,2.62568E-06,2.45479E-06,3.91249E-07,4.29266E-07
WSU.F2.WC,WSU,F,2,W,C,94.1091954,103.4980566,163.2545932,134.6217105,149.5,117.3202614,3.4944624,3.2760585,4.7208843,2.856051,3.864069,3.528063,2.97252E-07,4.60724E-07,1.02483E-06,2.04197E-06,1.15902E-06,5.69689E-07
WSU.F2.WS,WSU,F,2,W,S,NA,NA,NA,NA,NA,83.12985572,NA,NA,NA,NA,NA,3.9312702,NA,NA,NA,NA,NA,1.06004E-06
WSU.F3.LA,WSU,F,3,L,A,77.09750567,125.577043,102.342918,111.9827586,113.9817629,117.7634607,3.2592582,2.9064519,3.8472687,2.7216486,2.5536456,3.1584564,1.02922E-06,2.79926E-07,3.70658E-06,1.06629E-06,2.90099E-06,3.93152E-07
WSU.F3.LC,WSU,F,3,L,C,91.53515065,110.9879032,107.3566085,123.4939759,114.1821112,190.1985112,3.1248558,2.7720495,2.4696441,2.8224504,3.2256576,3.3936606,2.61007E-07,5.56835E-07,9.24674E-07,1.58534E-06,3.02505E-06,4.51987E-07
WSU.F3.LS,WSU,F,3,L,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSU.F3.WA,WSU,F,3,W,A,112.2222222,350.7772021,112.3783032,110.1098901,1.380991064,120.0701139,2.2848408,2.56204575,2.9736531,2.9064519,2.856051,2.7888498,1.27561E-05,6.04749E-07,2.4464E-06,1.11032E-06,3.59268E-06,5.01013E-07
WSU.F3.WC,WSU,F,3,W,C,89.31623932,115.3429603,167.7345538,131.8331504,NA,113.8935574,2.6208468,3.0576546,2.4528438,3.0408543,NA,3.2928588,4.63823E-07,3.85519E-07,1.19355E-06,1.38506E-06,NA,3.70352E-07
WSU.F3.WS,WSU,F,3,W,S,NA,NA,137.4285714,NA,NA,NA,NA,NA,2.0496366,NA,NA,NA,NA,NA,6.71337E-07,NA,NA,NA
WSU.F4.LA,WSU,F,4,L,A,79.41834452,117.3043478,NA,127.9470199,121.8495014,113.9066789,2.7048483,3.5784639,NA,2.688048,3.024054,1.848033,6.41874E-07,2.97115E-07,NA,9.79443E-07,1.72727E-06,3.30999E-07
WSU.F4.LC,WSU,F,4,L,C,68.21908823,109.833795,112.4442462,134.254689,119.2174914,101.5526802,2.688048,2.07483705,4.1160735,2.7048483,2.8392507,3.3264594,1.19137E-06,5.13744E-07,6.47193E-07,5.35668E-07,6.29265E-07,3.39007E-07
WSU.F4.LS,WSU,F,4,L,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSU.F4.WA,WSU,F,4,W,A,69.55252918,121.039604,118.542654,152.139738,116.7315175,106.3413209,3.024054,2.6712477,3.1584564,2.6208468,2.3352417,3.2256576,5.28707E-07,4.20793E-07,6.85253E-07,6.59725E-07,1.22698E-06,3.06865E-07
WSU.F4.WC,WSU,F,4,W,C,121.7303823,106.8158698,113.5612536,131.6552901,112.3794212,106.5345474,3.1584564,2.5872462,3.5112627,2.4192432,1.9656351,2.2512402,1.78128E-06,6.04932E-07,3.95456E-07,8.53638E-07,4.93173E-06,3.25631E-07
WSU.F4.WS,WSU,F,4,W,S,149.8316498,NA,NA,123.0769231,NA,NA,2.4528438,NA,NA,2.184039,NA,NA,2.3594E-06,NA,NA,9.4857E-07,NA,NA
WSU.F5.LA,WSU,F,5,L,A,20.46929606,140.1360544,132.7025429,63.93720832,163.8811513,119.8717949,2.7552492,3.9648708,3.2424579,3.5616636,2.8056501,3.2592582,2.91401E-07,5.10257E-07,1.14447E-06,1.64287E-06,5.40578E-07,7.56347E-07
WSU.F5.LC,WSU,F,5,L,C,87.6531574,112.6682987,95.98915989,91.78822258,150.0760264,126.7956989,2.8224504,3.2760585,3.4440615,3.2424579,3.5616636,3.7968678,5.12572E-07,5.79616E-07,7.73559E-07,3.64809E-06,1.00968E-06,5.53391E-07
WSU.F5.LS,WSU,F,5,L,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSU.F5.WA,WSU,F,5,W,A,69.57708049,126.1116367,110.4218362,95.91836735,NA,123.608769,2.608987765,3.4776621,3.2928588,3.773605846,NA,3.192057,3.59563E-07,3.45062E-07,1.99242E-06,1.50698E-06,NA,4.65974E-07
WSU.F5.WC,WSU,F,5,W,C,98.06508355,109.4483196,112.7915194,84.52138493,178.4688995,115.0627615,2.8896516,3.2088573,3.5616636,2.9736531,2.6544474,3.1248558,4.56017E-07,8.58399E-07,1.91759E-06,5.79737E-07,3.52761E-06,5.74559E-07
WSU.F5.WS,WSU,F,5,W,S,NA,NA,147.4770642,NA,NA,NA,NA,NA,2.6040465,NA,NA,NA,NA,NA,5.32452E-07,NA,NA,NA
