year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season
2011,7,31,212,2011-212,11.160,10.470,5.110,11.473,JJA
2011,8,1,213,2011-213,13.210,12.680,5.128,13.524,JJA
2011,8,2,214,2011-214,18.940,18.500,5.025,18.979,JJA
2011,8,3,215,2011-215,17.330,17.070,5.119,16.859,JJA
2011,8,4,216,2011-216,14.840,14.870,5.244,14.559,JJA
2011,8,5,217,2011-217,11.030,11.070,5.293,10.885,JJA
2011,8,6,218,2011-218,14.870,13.960,5.249,14.549,JJA
2011,8,7,219,2011-219,14.370,13.690,5.177,14.131,JJA
2011,8,8,220,2011-220,13.920,13.480,5.160,13.782,JJA
2011,8,9,221,2011-221,16.450,15.820,5.141,16.291,JJA
2011,8,10,222,2011-222,14.050,13.450,5.191,12.379,JJA
2011,8,11,223,2011-223,12.400,12.720,5.226,12.140,JJA
2011,8,12,224,2011-224,14.010,13.770,5.242,13.573,JJA
2011,8,13,225,2011-225,14.970,13.040,5.247,14.868,JJA
2011,8,14,226,2011-226,14.060,12.220,5.263,13.374,JJA
2011,8,15,227,2011-227,14.800,14.280,5.243,14.489,JJA
2011,8,16,228,2011-228,12.130,11.730,5.243,12.976,JJA
2011,8,17,229,2011-229,11.960,12.410,5.296,12.269,JJA
2011,8,18,230,2011-230,12.560,12.340,5.333,12.877,JJA
2011,8,19,231,2011-231,9.980,10.010,5.359,10.179,JJA
2011,8,20,232,2011-232,8.670,8.550,5.413,9.273,JJA
2011,8,21,233,2011-233,11.740,9.900,5.289,11.921,JJA
2011,8,22,234,2011-234,10.840,9.950,5.021,11.094,JJA
2011,8,23,235,2011-235,11.950,11.510,4.822,12.030,JJA
2011,8,24,236,2011-236,12.840,12.820,4.770,13.434,JJA
2011,8,25,237,2011-237,15.920,14.650,4.819,16.182,JJA
2011,8,26,238,2011-238,12.850,12.360,4.959,12.797,JJA
2011,8,27,239,2011-239,12.640,12.420,5.038,12.697,JJA
2011,8,28,240,2011-240,11.010,10.470,5.038,11.672,JJA
2011,8,29,241,2011-241,11.700,9.370,5.008,11.363,JJA
2011,8,30,242,2011-242,9.490,8.990,4.907,10.089,JJA
2011,8,31,243,2011-243,11.680,11.700,4.820,12.359,JJA
2011,9,1,244,2011-244,10.080,10.150,4.811,10.457,SON
2011,9,2,245,2011-245,8.440,8.130,4.775,8.924,SON
2011,9,3,246,2011-246,7.250,5.025,4.644,8.058,SON
2011,9,4,247,2011-247,9.760,8.720,4.514,10.149,SON
2011,9,5,248,2011-248,17.620,17.050,4.448,17.864,SON
2011,9,6,249,2011-249,13.330,12.250,4.551,13.165,SON
2011,9,7,250,2011-250,13.390,12.210,4.695,13.942,SON
2011,9,8,251,2011-251,15.760,14.280,4.775,15.953,SON
2011,9,9,252,2011-252,9.580,10.080,4.781,9.970,SON
2011,9,10,253,2011-253,16.630,16.000,4.853,15.584,SON
2011,9,11,254,2011-254,9.580,9.060,4.820,10.298,SON
2011,9,12,255,2011-255,5.667,5.266,4.696,5.798,SON
2011,9,13,256,2011-256,4.553,3.810,4.454,5.572,SON
2011,9,14,257,2011-257,6.099,5.045,4.217,6.606,SON
2011,9,15,258,2011-258,9.390,7.790,4.036,9.741,SON
2011,9,16,259,2011-259,11.930,10.050,3.936,11.005,SON
2011,9,17,260,2011-260,11.730,11.210,3.925,12.419,SON
2011,9,18,261,2011-261,11.720,11.560,4.000,10.945,SON
2011,9,19,262,2011-262,7.050,7.090,4.066,7.273,SON
2011,9,20,263,2011-263,5.456,5.252,4.021,6.147,SON
2011,9,21,264,2011-264,7.550,6.301,3.922,8.028,SON
2011,9,22,265,2011-265,10.320,9.400,3.824,11.224,SON
2011,9,23,266,2011-266,14.330,13.060,3.834,15.077,SON
2011,9,24,267,2011-267,15.100,13.610,3.937,14.609,SON
2011,9,25,268,2011-268,10.770,8.490,3.987,10.756,SON
2011,9,26,269,2011-269,13.010,11.830,4.043,13.723,SON
2011,9,27,270,2011-270,14.860,14.030,4.154,15.126,SON
2011,9,28,271,2011-271,6.213,5.743,4.085,6.307,SON
2011,9,29,272,2011-272,1.397,0.994,3.911,2.159,SON
2011,9,30,273,2011-273,3.770,3.242,3.708,4.164,SON
2011,10,1,274,2011-274,10.600,9.860,3.581,10.975,SON
2011,10,2,275,2011-275,1.906,1.173,3.271,2.886,SON
2011,10,3,276,2011-276,2.690,1.194,3.129,2.346,SON
2011,10,4,277,2011-277,4.904,4.205,2.951,4.717,SON
2011,10,5,278,2011-278,6.159,5.556,2.823,5.945,SON
2011,10,6,279,2011-279,7.520,6.361,2.783,7.177,SON
2011,10,7,280,2011-280,6.367,6.374,2.762,6.234,SON
2011,10,8,281,2011-281,5.926,5.771,2.775,6.113,SON
2011,10,9,282,2011-282,3.665,2.130,2.726,4.616,SON
2011,10,10,283,2011-283,5.951,4.275,2.681,5.619,SON
2011,10,11,284,2011-284,5.485,5.246,2.583,5.427,SON
2011,10,12,285,2011-285,3.678,3.413,2.609,3.903,SON
2011,10,13,286,2011-286,3.891,3.709,2.574,3.723,SON
2011,10,14,287,2011-287,4.914,5.008,2.567,5.071,SON
2011,10,15,288,2011-288,3.946,3.855,2.537,4.369,SON
2011,10,16,289,2011-289,3.033,2.765,2.473,3.052,SON
2011,10,17,290,2011-290,0.887,0.430,2.319,1.094,SON
2011,10,18,291,2011-291,-0.838,-1.241,2.079,-0.085,SON
2011,10,19,292,2011-292,-3.318,-3.419,1.812,-3.327,SON
2011,10,20,293,2011-293,2.054,0.854,1.665,1.957,SON
2011,10,21,294,2011-294,2.513,1.197,1.465,2.784,SON
2011,10,22,295,2011-295,-3.303,-4.224,1.234,-2.608,SON
2011,10,23,296,2011-296,-4.658,-4.834,1.077,-4.059,SON
2011,10,24,297,2011-297,-3.132,-4.774,0.912,-2.981,SON
2011,10,25,298,2011-298,-1.815,-2.844,0.777,-1.306,SON
2011,10,26,299,2011-299,-2.491,-3.331,0.633,-1.570,SON
2011,10,27,300,2011-300,-1.228,-2.263,0.535,-0.951,SON
2011,10,28,301,2011-301,-1.457,-1.929,0.449,-1.416,SON
2011,10,29,302,2011-302,0.368,-0.041,0.400,0.743,SON
2011,10,30,303,2011-303,-0.122,-0.767,0.312,0.111,SON
2011,10,31,304,2011-304,-0.668,-1.037,0.253,-0.405,SON
2011,11,1,305,2011-305,0.837,0.093,0.235,1.030,SON
2011,11,2,306,2011-306,-1.793,-2.408,0.131,-1.409,SON
2011,11,3,307,2011-307,-1.535,-2.560,0.097,-1.364,SON
2011,11,4,308,2011-308,-0.671,-1.696,0.077,-0.861,SON
2011,11,5,309,2011-309,-4.514,-6.232,-0.018,-3.785,SON
2011,11,6,310,2011-310,-4.233,-5.063,-0.030,-3.571,SON
2011,11,7,311,2011-311,-3.124,-3.508,-0.065,-2.270,SON
2011,11,8,312,2011-312,-7.950,-8.700,-0.127,-7.620,SON
2011,11,9,313,2011-313,-3.876,-4.321,-0.139,-3.882,SON
2011,11,10,314,2011-314,-5.777,-6.513,-0.185,-5.615,SON
2011,11,11,315,2011-315,-6.235,-7.590,-0.209,-5.590,SON
2011,11,12,316,2011-316,-7.190,-8.390,-0.231,-5.126,SON
2011,11,13,317,2011-317,-7.460,-7.600,-0.259,-7.310,SON
2011,11,14,318,2011-318,-6.743,-4.739,-0.272,-5.062,SON
2011,11,15,319,2011-319,-10.090,-5.095,-0.315,-8.710,SON
2011,11,16,320,2011-320,-18.200,-9.910,-0.418,-14.260,SON
2011,11,17,321,2011-321,-17.480,-11.550,-0.416,-14.990,SON
2011,11,18,322,2011-322,-15.380,-10.520,-0.386,-13.660,SON
2011,11,19,323,2011-323,-18.920,-14.290,-0.499,-17.530,SON
2011,11,20,324,2011-324,-19.380,-13.560,-0.535,-18.140,SON
2011,11,21,325,2011-325,-19.170,-12.520,-0.536,-17.810,SON
2011,11,22,326,2011-326,-20.320,-14.500,-0.568,-18.600,SON
2011,11,23,327,2011-327,-7.950,-6.731,-0.357,-8.360,SON
2011,11,24,328,2011-328,-2.806,-3.388,-0.349,-3.280,SON
2011,11,25,329,2011-329,-8.820,-4.429,-0.386,-6.316,SON
2011,11,26,330,2011-330,-9.070,-4.558,-0.407,-8.340,SON
2011,11,27,331,2011-331,-11.600,-6.091,-0.492,-10.960,SON
2011,11,28,332,2011-332,-9.320,-7.520,-0.532,-8.180,SON
2011,11,29,333,2011-333,-15.470,-8.700,-0.642,-14.610,SON
2011,11,30,334,2011-334,-18.200,-13.190,-0.775,-16.440,SON
2011,12,1,335,2011-335,-20.050,-12.730,-0.939,-17.980,DJF
2011,12,2,336,2011-336,-11.780,-8.110,-0.899,-12.150,DJF
2011,12,3,337,2011-337,-18.600,-6.594,-1.163,-16.530,DJF
2011,12,4,338,2011-338,-27.140,-8.540,-1.481,-24.430,DJF
2011,12,5,339,2011-339,-24.380,-8.550,-1.394,-24.560,DJF
2011,12,6,340,2011-340,-11.010,-5.725,-1.133,-10.050,DJF
2011,12,7,341,2011-341,-18.570,-8.420,-1.288,-17.480,DJF
2011,12,8,342,2011-342,-16.750,-9.440,-1.277,-15.480,DJF
2011,12,9,343,2011-343,-22.350,-8.720,-1.550,-19.970,DJF
2011,12,10,344,2011-344,-24.740,-9.100,-1.723,-23.780,DJF
2011,12,11,345,2011-345,-20.110,-8.930,-1.573,-19.130,DJF
2011,12,12,346,2011-346,-17.760,-8.160,-1.595,-17.790,DJF
2011,12,13,347,2011-347,-7.200,-6.620,-1.491,-6.860,DJF
2011,12,14,348,2011-348,-19.110,-5.975,-1.726,-15.840,DJF
2011,12,15,349,2011-349,-24.350,-8.640,-1.908,-21.510,DJF
2011,12,16,350,2011-350,-23.950,-10.340,-1.938,-22.770,DJF
2011,12,17,351,2011-351,-18.190,-9.710,-1.810,-18.890,DJF
2011,12,18,352,2011-352,-19.850,-8.480,-1.973,-18.600,DJF
2011,12,19,353,2011-353,-19.370,-8.130,-2.088,-19.370,DJF
2011,12,20,354,2011-354,-16.770,-7.560,-2.089,-15.620,DJF
2011,12,21,355,2011-355,-28.990,-8.870,-2.441,-26.050,DJF
2011,12,22,356,2011-356,-28.780,-10.650,-2.458,-26.340,DJF
2011,12,23,357,2011-357,-24.290,-10.180,-2.336,-24.300,DJF
2011,12,24,358,2011-358,-12.300,-8.330,-2.164,-11.800,DJF
2011,12,25,359,2011-359,-18.530,-7.660,-2.308,-17.690,DJF
2011,12,26,360,2011-360,-26.940,-8.240,-2.606,-24.830,DJF
2011,12,27,361,2011-361,-28.200,-9.870,-2.670,-27.540,DJF
2011,12,28,362,2011-362,-21.130,-9.660,-2.473,-20.010,DJF
2011,12,29,363,2011-363,-20.180,-8.620,-2.491,-18.250,DJF
2011,12,30,364,2011-364,-12.280,-7.810,-2.403,-12.500,DJF
2011,12,31,365,2011-365,-7.780,-6.837,-2.433,-7.440,DJF
2012,1,1,1,2013-1,-31.613,-10.729,,-30.580,DJF
2012,1,2,2,2012-2,-26.670,-7.910,-2.827,-25.520,DJF
2012,1,3,3,2012-3,-15.450,-8.000,-2.464,-15.500,DJF
2012,1,4,4,2012-4,-21.500,-7.650,-2.665,-20.040,DJF
2012,1,5,5,2012-5,-25.220,-7.400,-2.788,-24.570,DJF
2012,1,6,6,2012-6,-23.690,-7.450,-2.770,-22.660,DJF
2012,1,7,7,2012-7,-25.860,-7.680,-2.856,-25.770,DJF
2012,1,8,8,2012-8,-16.210,-7.790,-2.606,-16.460,DJF
2012,1,9,9,2012-9,-23.480,-7.670,-2.842,-21.500,DJF
2012,1,10,10,2012-10,-29.390,-7.900,-3.006,-28.100,DJF
2012,1,11,11,2012-11,-26.570,-8.620,-2.959,-25.420,DJF
2012,1,12,12,2012-12,-26.290,-9.340,-3.083,-24.950,DJF
2012,1,13,13,2012-13,-22.060,-9.230,-3.000,-21.440,DJF
2012,1,14,14,2012-14,-26.640,-9.120,-3.253,-24.140,DJF
2012,1,15,15,2012-15,-24.860,-9.220,-3.238,-24.520,DJF
2012,1,16,16,2012-16,-27.660,-9.410,-3.320,-26.230,DJF
2012,1,17,17,2012-17,-34.120,-9.920,-3.289,-33.390,DJF
2012,1,18,18,2012-18,-30.710,-11.610,-3.532,-29.880,DJF
2012,1,19,19,2012-19,-29.310,-11.990,-3.655,-27.700,DJF
2012,1,20,20,2012-20,-32.630,-11.830,-3.705,-31.300,DJF
2012,1,21,21,2012-21,-30.360,-12.100,-3.877,-30.090,DJF
2012,1,22,22,2012-22,-29.440,-11.950,-3.894,-30.180,DJF
2012,1,23,23,2012-23,-21.390,-11.340,-3.880,-21.360,DJF
2012,1,24,24,2012-24,-20.500,-10.510,-3.950,-21.090,DJF
2012,1,25,25,2012-25,-15.060,-9.700,-3.829,-15.400,DJF
2012,1,26,26,2012-26,-13.540,-8.910,-3.829,-13.820,DJF
2012,1,27,27,2012-27,-16.280,-8.290,-3.856,-15.680,DJF
2012,1,28,28,2012-28,-20.190,-8.140,-3.939,-18.650,DJF
2012,1,29,29,2012-29,-28.170,-8.600,-4.146,-27.090,DJF
2012,1,30,30,2012-30,-29.600,-9.010,-4.095,-28.690,DJF
2012,1,31,31,2012-31,-25.950,-9.080,-3.898,-26.480,DJF
2012,2,1,32,2012-32,-16.290,-8.850,-3.661,-16.840,DJF
2012,2,2,33,2012-33,-15.210,-8.300,-3.641,-15.000,DJF
2012,2,3,34,2012-34,-11.880,-7.560,-3.617,-10.670,DJF
2012,2,4,35,2012-35,-7.770,-7.120,-3.554,-8.270,DJF
2012,2,5,36,2012-36,-12.100,-6.695,-3.547,-11.250,DJF
2012,2,6,37,2012-37,-19.240,-7.000,-3.602,-19.110,DJF
2012,2,7,38,2012-38,-14.550,-8.040,-3.441,-14.340,DJF
2012,2,8,39,2012-39,-25.880,-8.590,-3.726,-24.860,DJF
2012,2,9,40,2012-40,-24.660,-9.400,-3.676,-24.190,DJF
2012,2,10,41,2012-41,-18.620,-9.780,-3.468,-19.130,DJF
2012,2,11,42,2012-42,-12.070,-9.290,-3.383,-13.140,DJF
2012,2,12,43,2012-43,-11.400,-8.480,-3.430,-10.990,DJF
2012,2,13,44,2012-44,-15.230,-7.950,-3.507,-14.850,DJF
2012,2,14,45,2012-45,-15.300,-7.820,-3.478,-14.700,DJF
2012,2,15,46,2012-46,-14.920,-7.630,-3.461,-14.160,DJF
2012,2,16,47,2012-47,-18.400,-7.630,-3.502,-17.230,DJF
2012,2,17,48,2012-48,-15.170,-7.700,-3.383,-14.350,DJF
2012,2,18,49,2012-49,-12.430,-7.400,-3.326,-11.200,DJF
2012,2,19,50,2012-50,-17.200,-7.200,-3.419,-15.980,DJF
2012,2,20,51,2012-51,-22.340,-7.770,-3.544,-20.540,DJF
2012,2,21,52,2012-52,-21.320,-8.530,-3.473,-21.420,DJF
2012,2,22,53,2012-53,-17.930,-8.580,-3.360,-17.630,DJF
2012,2,23,54,2012-54,-17.620,-8.330,-3.401,-16.930,DJF
2012,2,24,55,2012-55,-22.480,-8.490,-3.579,-21.390,DJF
2012,2,25,56,2012-56,-27.600,-9.350,-3.763,-26.410,DJF
2012,2,26,57,2012-57,-27.540,-10.290,-3.776,-26.480,DJF
2012,2,27,58,2012-58,-25.440,-10.850,-3.828,-25.710,DJF
2012,2,28,59,2012-59,-22.110,-11.010,-3.828,-23.350,DJF
2012,2,29,60,2012-60,-16.000,-10.450,-3.726,-16.410,DJF
2012,3,1,61,2012-61,-20.830,-9.980,-3.968,-20.680,MAM
2012,3,2,62,2012-62,-30.150,-10.320,-4.202,-29.120,MAM
2012,3,3,63,2012-63,-31.590,-11.260,-4.100,-30.470,MAM
2012,3,4,64,2012-64,-22.000,-11.490,-4.140,-21.900,MAM
2012,3,5,65,2012-65,-22.630,-10.990,-4.257,-22.600,MAM
2012,3,6,66,2012-66,-26.470,-10.890,-4.387,-25.810,MAM
2012,3,7,67,2012-67,-22.790,-11.030,-4.371,-22.850,MAM
2012,3,8,68,2012-68,-23.060,-11.060,-4.448,-22.300,MAM
2012,3,9,69,2012-69,-24.670,-11.160,-4.501,-24.530,MAM
2012,3,10,70,2012-70,-12.320,-10.660,-4.287,-12.970,MAM
2012,3,11,71,2012-71,-20.350,-10.200,-4.502,-20.970,MAM
2012,3,12,72,2012-72,-16.830,-10.330,-4.382,-18.460,MAM
2012,3,13,73,2012-73,-7.740,-9.440,-4.286,-8.170,MAM
2012,3,14,74,2012-74,-3.062,-8.080,-4.240,-1.843,MAM
2012,3,15,75,2012-75,-14.140,-7.320,-4.266,-14.810,MAM
2012,3,16,76,2012-76,-14.780,-7.900,-4.207,-15.770,MAM
2012,3,17,77,2012-77,-8.410,-7.690,-4.061,-9.010,MAM
2012,3,18,78,2012-78,-10.600,-6.962,-3.987,-10.648,MAM
2012,3,19,79,2012-79,-8.180,-6.621,-3.897,-8.597,MAM
2012,3,20,80,2012-80,-3.530,-6.223,-3.758,-3.601,MAM
2012,3,21,81,2012-81,-10.070,-5.884,-3.728,-9.613,MAM
2012,3,22,82,2012-82,-16.250,-5.747,-3.703,-16.253,MAM
2012,3,23,83,2012-83,-18.520,-6.008,-3.673,-18.300,MAM
2012,3,24,84,2012-84,-19.420,-6.407,-3.595,-19.960,MAM
2012,3,25,85,2012-85,-17.450,-6.675,-3.473,-15.855,MAM
2012,3,26,86,2012-86,-8.320,-6.633,-3.306,-7.460,MAM
2012,3,27,87,2012-87,-8.560,-6.437,-3.309,-8.760,MAM
2012,3,28,88,2012-88,-15.090,-6.025,-3.367,-15.875,MAM
2012,3,29,89,2012-89,-13.600,-5.843,-3.301,-12.311,MAM
2012,3,30,90,2012-90,-8.950,-5.764,-3.183,-8.239,MAM
2012,3,31,91,2012-91,-6.747,-5.569,-3.127,-6.656,MAM
2012,4,1,92,2012-92,-6.133,-5.287,-3.079,-6.557,MAM
2012,4,2,93,2012-93,-2.617,-4.909,-2.990,-2.829,MAM
2012,4,3,94,2012-94,-6.016,-4.535,-2.987,-6.367,MAM
2012,4,4,95,2012-95,-9.140,-4.190,-2.919,-8.488,MAM
2012,4,5,96,2012-96,-6.366,-4.347,-2.808,-5.080,MAM
2012,4,6,97,2012-97,-2.496,-4.392,-2.679,-0.352,MAM
2012,4,7,98,2012-98,1.426,-4.087,-2.572,1.330,MAM
2012,4,8,99,2012-99,-3.763,-3.502,-2.627,-4.937,MAM
2012,4,9,100,2012-100,-6.567,-3.121,-2.575,-7.562,MAM
2012,4,10,101,2012-101,-10.010,-3.198,-2.486,-10.439,MAM
2012,4,11,102,2012-102,-7.770,-3.473,-2.362,-5.801,MAM
2012,4,12,103,2012-103,-9.270,-3.752,-2.321,-10.459,MAM
2012,4,13,104,2012-104,-11.890,-3.922,-2.274,-12.351,MAM
2012,4,14,105,2012-105,-14.760,-4.278,-2.211,-14.979,MAM
2012,4,15,106,2012-106,-18.080,-4.617,-2.277,-18.752,MAM
2012,4,16,107,2012-107,-16.840,-4.902,-2.235,-16.462,MAM
2012,4,17,108,2012-108,-11.890,-5.086,-2.155,-12.878,MAM
2012,4,18,109,2012-109,-14.160,-5.240,-2.208,-15.248,MAM
2012,4,19,110,2012-110,-14.030,-5.271,-2.253,-14.431,MAM
2012,4,20,111,2012-111,-11.630,-5.288,-2.248,-9.165,MAM
2012,4,21,112,2012-112,-4.706,-5.165,-2.158,-4.461,MAM
2012,4,22,113,2012-113,-2.288,-4.914,-2.167,-3.011,MAM
2012,4,23,114,2012-114,-5.841,-4.312,-2.264,-6.567,MAM
2012,4,24,115,2012-115,-7.110,-3.669,-2.269,-7.373,MAM
2012,4,25,116,2012-116,-10.270,-3.429,-2.235,-10.718,MAM
2012,4,26,117,2012-117,-11.770,-3.521,-2.196,-12.689,MAM
2012,4,27,118,2012-118,-10.280,-3.543,-2.127,-9.155,MAM
2012,4,28,119,2012-119,-2.898,-3.482,-1.966,-0.560,MAM
2012,4,29,120,2012-120,3.813,-2.971,-1.835,5.052,MAM
2012,4,30,121,2012-121,-0.984,-2.512,-1.899,-0.938,MAM
2012,5,1,122,2012-122,-2.953,-2.283,-1.864,-3.575,MAM
2012,5,2,123,2012-123,-4.221,-2.063,-1.801,-4.579,MAM
2012,5,3,124,2012-124,-5.146,-1.980,-1.714,-6.815,MAM
2012,5,4,125,2012-125,-2.261,-1.945,-1.566,-2.029,MAM
2012,5,5,126,2012-126,-0.308,-1.533,-1.449,0.727,MAM
2012,5,6,127,2012-127,-0.230,-0.521,-1.352,-0.601,MAM
2012,5,7,128,2012-128,0.305,-0.320,-1.252,1.256,MAM
2012,5,8,129,2012-129,2.985,-0.200,-1.109,2.062,MAM
2012,5,9,130,2012-130,-0.486,-0.252,-1.038,-0.261,MAM
2012,5,10,131,2012-131,2.114,-0.204,-0.846,2.616,MAM
2012,5,11,132,2012-132,6.398,-0.134,-0.300,6.511,MAM
2012,5,12,133,2012-133,5.066,-0.153,-0.167,4.480,MAM
2012,5,13,134,2012-134,1.292,-0.242,-0.248,0.715,MAM
2012,5,14,135,2012-135,1.842,-0.221,-0.221,1.540,MAM
2012,5,15,136,2012-136,1.305,-0.235,-0.235,1.205,MAM
2012,5,16,137,2012-137,2.006,-0.215,-0.220,1.679,MAM
2012,5,17,138,2012-138,-0.007,-0.247,-0.261,0.092,MAM
2012,5,18,139,2012-139,-1.546,-0.272,-0.295,-1.494,MAM
2012,5,19,140,2012-140,-2.000,-0.279,-0.302,-1.563,MAM
2012,5,20,141,2012-141,-0.265,-0.255,-0.266,-0.739,MAM
2012,5,21,142,2012-142,-0.162,-0.242,-0.272,-0.374,MAM
2012,5,22,143,2012-143,0.873,-0.193,-0.249,1.871,MAM
2012,5,23,144,2012-144,-1.278,-0.174,-0.279,-0.500,MAM
2012,5,24,145,2012-145,-1.760,-0.155,-0.294,-2.113,MAM
2012,5,25,146,2012-146,-2.396,-1.136,-0.319,-23.500,MAM
2012,5,26,147,2012-147,3.235,-0.964,-0.192,4.037,MAM
2012,5,27,148,2012-148,5.997,2.184,-0.159,4.138,MAM
2012,5,28,149,2012-149,-0.680,-0.339,-0.275,-0.927,MAM
2012,5,29,150,2012-150,2.010,3.164,-0.204,4.031,MAM
2012,5,30,151,2012-151,4.343,5.031,-0.164,3.495,MAM
2012,5,31,152,2012-152,3.387,3.438,-0.194,2.523,MAM
2012,6,1,153,2012-153,1.025,0.990,-0.245,2.046,JJA
2012,6,2,154,2012-154,1.574,1.614,-0.230,2.231,JJA
2012,6,3,155,2012-155,2.187,3.073,-0.204,2.144,JJA
2012,6,4,156,2012-156,2.860,3.319,-0.201,1.778,JJA
2012,6,5,157,2012-157,5.706,6.577,-0.146,2.688,JJA
2012,6,6,158,2012-158,5.131,5.873,-0.158,2.708,JJA
2012,6,7,159,2012-159,9.310,9.130,-0.115,9.522,JJA
2012,6,8,160,2012-160,3.226,3.234,-0.200,2.580,JJA
2012,6,9,161,2012-161,3.942,5.436,-0.177,5.470,JJA
2012,6,10,162,2012-162,1.722,2.187,-0.227,2.728,JJA
2012,6,11,163,2012-163,2.083,2.127,-0.229,1.863,JJA
2012,6,12,164,2012-164,4.617,5.414,-0.166,4.007,JJA
2012,6,13,165,2012-165,9.870,10.530,-0.101,10.278,JJA
2012,6,14,166,2012-166,13.390,14.200,-0.093,15.495,JJA
2012,6,15,167,2012-167,3.995,4.428,-0.172,3.461,JJA
2012,6,16,168,2012-168,7.160,7.630,-0.119,5.846,JJA
2012,6,17,169,2012-169,6.760,6.330,-0.132,6.279,JJA
2012,6,18,170,2012-170,9.670,9.610,-0.104,10.627,JJA
2012,6,19,171,2012-171,12.900,12.750,-0.084,13.713,JJA
2012,6,20,172,2012-172,16.730,17.310,-0.079,17.864,JJA
2012,6,21,173,2012-173,12.670,13.390,-0.022,11.124,JJA
2012,6,22,174,2012-174,11.150,11.740,0.202,9.930,JJA
2012,6,23,175,2012-175,8.440,8.530,0.321,7.978,JJA
2012,6,24,176,2012-176,12.570,12.530,0.456,12.518,JJA
2012,6,25,177,2012-177,16.910,16.840,0.664,18.103,JJA
2012,6,26,178,2012-178,15.230,15.400,0.914,9.442,JJA
2012,6,27,179,2012-179,8.300,9.150,1.209,8.805,JJA
2012,6,28,180,2012-180,4.662,5.624,1.274,2.306,JJA
2012,6,29,181,2012-181,7.400,8.470,1.264,5.322,JJA
2012,6,30,182,2012-182,11.250,12.090,1.282,8.894,JJA
2012,7,1,183,2012-183,10.540,11.130,1.433,9.870,JJA
2012,7,2,184,2012-184,14.130,15.340,1.566,16.441,JJA
2012,7,3,185,2012-185,11.660,12.700,1.776,14.519,JJA
2012,7,4,186,2012-186,14.230,13.960,1.975,12.817,JJA
2012,7,5,187,2012-187,6.887,7.180,2.127,5.077,JJA
2012,7,6,188,2012-188,5.781,5.367,2.130,5.354,JJA
2012,7,7,189,2012-189,14.730,13.340,2.056,15.983,JJA
2012,7,8,190,2012-190,15.960,15.630,2.169,17.277,JJA
2012,7,9,191,2012-191,19.850,19.800,2.428,19.587,JJA
2012,7,10,192,2012-192,21.330,21.320,2.749,23.051,JJA
2012,7,11,193,2012-193,23.720,23.600,3.132,24.654,JJA
2012,7,12,194,2012-194,22.170,22.600,3.595,20.632,JJA
2012,7,13,195,2012-195,17.900,16.740,4.032,17.854,JJA
2012,7,14,196,2012-196,14.110,13.270,4.284,13.713,JJA
2012,7,15,197,2012-197,15.320,14.970,4.218,11.940,JJA
2012,7,16,198,2012-198,13.160,13.740,4.114,11.700,JJA
2012,7,17,199,2012-199,14.560,13.710,4.004,12.926,JJA
2012,7,18,200,2012-200,10.600,11.060,3.971,12.946,JJA
2012,7,19,201,2012-201,15.330,15.570,3.946,16.311,JJA
2012,7,20,202,2012-202,18.030,17.800,3.955,17.386,JJA
2012,7,21,203,2012-203,13.870,13.350,4.196,12.628,JJA
2012,7,22,204,2012-204,14.170,13.350,4.264,13.444,JJA
2012,7,23,205,2012-205,16.810,15.710,4.245,16.212,JJA
2012,7,24,206,2012-206,13.560,12.610,4.250,12.608,JJA
2012,7,25,207,2012-207,10.260,10.830,4.223,9.980,JJA
2012,7,26,208,2012-208,16.660,17.330,4.126,16.092,JJA
2012,7,27,209,2012-209,14.100,14.550,4.222,14.688,JJA
2012,7,28,210,2012-210,12.990,13.560,4.320,12.797,JJA
2012,7,29,211,2012-211,14.490,14.010,4.348,13.180,JJA
2012,7,30,212,2012-212,15.060,14.770,4.314,13.544,JJA
2012,7,31,213,2012-213,9.970,8.890,4.309,10.437,JJA
2012,8,1,214,2012-214,10.450,9.770,4.218,10.666,JJA
2012,8,2,215,2012-215,11.780,11.660,4.058,11.483,JJA
2012,8,3,216,2012-216,10.150,10.010,3.969,9.130,JJA
2012,8,4,217,2012-217,14.880,15.020,3.885,16.132,JJA
2012,8,5,218,2012-218,14.700,14.090,3.934,14.927,JJA
2012,8,6,219,2012-219,10.270,9.160,4.059,10.079,JJA
2012,8,7,220,2012-220,12.840,11.660,4.112,13.394,JJA
2012,8,8,221,2012-221,12.680,11.360,4.103,13.563,JJA
2012,8,9,222,2012-222,18.500,17.640,4.088,18.999,JJA
2012,8,10,223,2012-223,19.320,19.290,4.221,19.786,JJA
2012,8,11,224,2012-224,20.910,20.100,4.493,20.622,JJA
2012,8,12,225,2012-225,17.040,16.960,4.845,15.116,JJA
2012,8,13,226,2012-226,12.570,12.280,5.095,11.781,JJA
2012,8,14,227,2012-227,10.680,9.990,5.081,11.752,JJA
2012,8,15,228,2012-228,8.470,8.140,4.946,9.352,JJA
2012,8,16,229,2012-229,7.810,6.273,4.770,8.805,JJA
2012,8,17,230,2012-230,8.680,7.520,4.554,9.392,JJA
2012,8,18,231,2012-231,11.040,9.820,4.380,12.120,JJA
2012,8,19,232,2012-232,10.910,8.630,4.256,10.680,JJA
2012,8,20,233,2012-233,12.440,12.260,4.180,13.076,JJA
2012,8,21,234,2012-234,14.110,12.910,4.162,15.136,JJA
