year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season,ppa80
2011,10,23,296,2011-296,-4.568,-4.069,-0.227,-4.059,SON,-0.44
2011,10,24,297,2011-297,-3.285,-4.114,-0.218,-2.981,SON,-0.397
2011,10,25,298,2011-298,-2.974,-3.771,-0.213,-1.306,SON,-0.353
2011,10,26,299,2011-299,-2.038,-2.58,-0.212,-1.57,SON,-0.385
2011,10,27,300,2011-300,-1.803,-2.461,-0.2,-0.951,SON,-0.344
2011,10,28,301,2011-301,-1.327,-0.974,-0.167,-1.416,SON,-0.391
2011,10,29,302,2011-302,-0.03,0.475,-0.153,0.743,SON,-0.321
2011,10,30,303,2011-303,-0.406,-0.65,-0.156,0.111,SON,-0.325
2011,10,31,304,2011-304,0.029,-0.018,-0.132,-0.405,SON,-0.366
2011,11,1,305,2011-305,0.734,0.498,-0.121,1.03,SON,-0.318
2011,11,2,306,2011-306,-1.387,-1.675,-0.153,-1.409,SON,-0.378
2011,11,3,307,2011-307,-2.639,-2.077,-0.183,-1.364,SON,-0.367
2011,11,4,308,2011-308,-0.794,-1.404,-0.144,-0.861,SON,-0.386
2011,11,5,309,2011-309,-3.247,-3.915,-0.194,-3.785,SON,-0.322
2011,11,6,310,2011-310,-4.323,-4.596,-0.192,-3.571,SON,-0.458
2011,11,7,311,2011-311,-3.61,-2.18,-0.202,-2.27,SON,-0.37
2011,11,8,312,2011-312,-7.79,-6.041,-0.238,-7.62,SON,-0.441
2011,11,9,313,2011-313,-3.246,-2.533,-0.205,-3.882,SON,-0.443
2011,11,10,314,2011-314,-5.244,-1.432,-0.235,-5.615,SON,-0.352
2011,11,11,315,2011-315,-8.77,-2.464,-0.244,-5.59,SON,-0.447
2011,11,12,316,2011-316,-10.02,-3.343,-0.252,-5.126,SON,-0.401
2011,11,13,317,2011-317,-7.52,-2.407,-0.22,-7.31,SON,-0.321
2011,11,14,318,2011-318,-7.51,-2.169,-0.202,-5.062,SON,-0.485
2011,11,15,319,2011-319,-12.44,-1.065,-0.242,-8.71,SON,-0.417
2011,11,16,320,2011-320,-20.18,-1.532,-0.38,-14.26,SON,-0.447
2011,11,17,321,2011-321,-17.67,-11.31,-0.279,-14.99,SON,-0.506
2011,11,18,322,2011-322,-16.56,-14.89,-0.245,-13.66,SON,-0.467
2011,11,19,323,2011-323,-18.75,-18.01,-0.31,-17.53,SON,-0.503
2011,11,20,324,2011-324,-19.05,-18.19,-0.334,-18.14,SON,-0.481
2011,11,21,325,2011-325,-20.3,-17.6,-0.359,-17.81,SON,-0.481
2011,11,22,326,2011-326,-22.42,-15.73,-0.465,-18.6,SON,-0.595
2011,11,23,327,2011-327,-10.42,-6.625,-0.177,-8.36,SON,-0.546
2011,11,24,328,2011-328,-7.19,-3.912,-0.16,-3.28,SON,-0.418
2011,11,25,329,2011-329,-10.68,-4.191,-0.197,-6.316,SON,-0.37
2011,11,26,330,2011-330,-9.08,-4.791,-0.152,-8.34,SON,-0.447
2011,11,27,331,2011-331,-9.95,-5.41,-0.191,-10.96,SON,-0.469
2011,11,28,332,2011-332,-8.22,-7.76,-0.166,-8.18,SON,-0.4
2011,11,29,333,2011-333,-14.28,-10.76,-0.205,-14.61,SON,-0.461
2011,11,30,334,2011-334,-18.55,-15.32,-0.285,-16.44,SON,-0.548
2011,12,1,335,2011-335,-20.43,-16.1,-0.369,-17.98,DJF,-0.461
2011,12,2,336,2011-336,-13.11,-8.99,-0.211,-12.15,DJF,-0.623
2011,12,3,337,2011-337,-19.67,-11.82,-0.351,-16.53,DJF,-0.445
2011,12,4,338,2011-338,-27.38,-20.08,-0.598,-24.43,DJF,-0.711
2011,12,5,339,2011-339,-24.86,-20.84,-0.507,-24.56,DJF,-0.742
2011,12,6,340,2011-340,-11.01,-8.85,-0.162,-10.05,DJF,-0.465
2011,12,7,341,2011-341,-17.52,-12.66,-0.301,-17.48,DJF,-0.529
2011,12,8,342,2011-342,-17.95,-14.49,-0.272,-15.48,DJF,-0.542
2011,12,9,343,2011-343,-22.97,-16.29,-0.438,-19.97,DJF,-0.638
2011,12,10,344,2011-344,-23.8,-17.97,-0.498,-23.78,DJF,-1.034
2011,12,11,345,2011-345,-21.17,-14.9,-0.368,-19.13,DJF,-1.59
2011,12,12,346,2011-346,-17.72,-15.25,-0.285,-17.79,DJF,-2.199
2011,12,13,347,2011-347,-7.79,-8.32,-0.142,-6.86,DJF,-2.583
2011,12,14,348,2011-348,-15.28,-7.94,-0.265,-15.84,DJF,-2.846
2011,12,15,349,2011-349,-24.59,-19.14,-0.498,-21.51,DJF,-3.306
2011,12,16,350,2011-350,-23.94,-19.87,-0.511,-22.77,DJF,-3.75
2011,12,17,351,2011-351,-17.7,-9.85,-0.242,-18.89,DJF,-4.233
2011,12,18,352,2011-352,-18.94,-10.78,-0.284,-18.6,DJF,-4.65
2011,12,19,353,2011-353,-17.52,-13.82,-0.305,-19.37,DJF,-4.964
2011,12,20,354,2011-354,-13.74,-6.476,-0.251,-15.62,DJF,-5.089
2011,12,21,355,2011-355,-27.33,-16.71,-0.58,-26.05,DJF,-5.614
2011,12,22,356,2011-356,-28.23,-20.92,-0.608,-26.34,DJF,-5.948
2011,12,23,357,2011-357,-25.36,-20.35,-0.498,-24.3,DJF,-6.503
2011,12,24,358,2011-358,-10.97,-7.84,-0.173,-11.8,DJF,-6.642
2011,12,25,359,2011-359,-16.23,-10.89,-0.209,-17.69,DJF,-6.861
2011,12,26,360,2011-360,-26.32,-10.71,-0.514,-24.83,DJF,-7.05
2011,12,27,361,2011-361,-29.41,-21.66,-0.588,-27.54,DJF,-7.42
2011,12,28,362,2011-362,-23.86,-14.04,-0.445,-20.01,DJF,-7.76
2011,12,29,363,2011-363,-23.26,-14.01,-0.435,-18.25,DJF,-7.96
2011,12,30,364,2011-364,-12.66,-8.38,-0.168,-12.5,DJF,-8.03
2011,12,31,365,2011-365,-7.68,-4.669,-0.161,-7.44,DJF,-7.86
2012,1,1,1,12-Jan,-20.13,-6.99,-0.342,-19.89,DJF,-7.7
2012,1,2,2,12-Feb,-26.27,-13.59,-0.563,-25.52,DJF,-7.9
2012,1,3,3,12-Mar,-14.25,-9.31,-0.194,-15.5,DJF,-8
2012,1,4,4,12-Apr,-20.4,-9.79,-0.347,-20.04,DJF,-8.08
2012,1,5,5,12-May,-22.56,-11.71,-0.398,-24.57,DJF,-8.42
2012,1,6,6,12-Jun,-21.53,-10.95,-0.362,-22.66,DJF,-8.51
2012,1,7,7,12-Jul,-23.89,-13.78,-0.467,-25.77,DJF,-8.85
2012,1,8,8,12-Aug,-14.95,-11.56,-0.244,-16.46,DJF,-9.04
2012,1,9,9,12-Sep,-23.34,-11.22,-0.419,-21.5,DJF,-9.07
2012,1,10,10,12-Oct,-28.83,-16.86,-0.598,-28.1,DJF,-9.38
2012,1,11,11,12-Nov,-26.99,-16.61,-0.534,-25.42,DJF,-9.82
2012,1,12,12,12-Dec,-26.78,-16.77,-0.56,-24.95,DJF,-10.21
2012,1,13,13,2012-13,-22.44,-14.31,-0.42,-21.44,DJF,-10.35
2012,1,14,14,2012-14,-25.92,-16.2,-0.577,-24.14,DJF,-10.5
2012,1,15,15,2012-15,-26,-15.98,-0.543,-24.52,DJF,-10.71
2012,1,16,16,2012-16,-28.23,-14.41,-0.55,-26.23,DJF,-10.85
2012,1,17,17,2012-17,-34.03,-23.11,-0.491,-33.39,DJF,-11.16
2012,1,18,18,2012-18,-30.87,-23.19,-0.609,-29.88,DJF,-11.57
2012,1,19,19,2012-19,-29.62,-19.94,-0.639,-27.7,DJF,-11.9
2012,1,20,20,2012-20,-31.55,-20.63,-0.805,-31.3,DJF,-12.26
2012,1,21,21,2012-21,-28.98,-18.83,-1.182,-30.09,DJF,-12.49
2012,1,22,22,2012-22,-28.47,-17.15,-1.486,-30.18,DJF,-12.84
2012,1,23,23,2012-23,-21.61,-12.87,-1.695,-21.36,DJF,-12.83
2012,1,24,24,2012-24,-22.05,-13.49,-2.011,-21.09,DJF,-12.85
2012,1,25,25,2012-25,-14.27,-8.78,-2.048,-15.4,DJF,-12.55
2012,1,26,26,2012-26,-12.29,-6.515,-2.142,-13.82,DJF,-12.2
2012,1,27,27,2012-27,-15.87,-5.617,-2.171,-15.68,DJF,-11.75
2012,1,28,28,2012-28,-20.38,-6.064,-2.26,-18.65,DJF,-11.4
2012,1,29,29,2012-29,-27.36,-7.74,-2.504,-27.09,DJF,-11.43
2012,1,30,30,2012-30,-30.01,-9.79,-2.604,-28.69,DJF,-11.41
2012,1,31,31,2012-31,-24.91,-10.19,-2.577,-26.48,DJF,-11.69
2012,2,1,32,2012-32,-16.71,-6.797,-2.519,-16.84,DJF,-11.65
2012,2,2,33,2012-33,-16.05,-5.712,-2.569,-15,DJF,-11.52
2012,2,3,34,2012-34,-10.83,-5.559,-2.519,-10.67,DJF,-11.18
2012,2,4,35,2012-35,-8.19,-5.11,-2.473,-8.27,DJF,-10.84
2012,2,5,36,2012-36,-11.62,-4.422,-2.445,-11.25,DJF,-10.49
2012,2,6,37,2012-37,-20.7,-8.1,-2.606,-19.11,DJF,-10.32
2012,2,7,38,2012-38,-13.57,-7.5,-2.536,-14.34,DJF,-10.17
2012,2,8,39,2012-39,-25.35,-9.47,-2.965,-24.86,DJF,-10.47
2012,2,9,40,2012-40,-25.96,-11.79,-3.205,-24.19,DJF,-10.7
2012,2,10,41,2012-41,-19.49,-10.66,-3.331,-19.13,DJF,-10.92
2012,2,11,42,2012-42,-12.93,-8.48,-3.539,-13.14,DJF,-10.92
2012,2,12,43,2012-43,-12.01,-7.57,-3.723,-10.99,DJF,-10.81
2012,2,13,44,2012-44,-16.84,-8.84,-3.889,-14.85,DJF,-10.58
2012,2,14,45,2012-45,-15.65,-8.77,-3.949,-14.7,DJF,-10.52
2012,2,15,46,2012-46,-15.45,-8.34,-4.071,-14.16,DJF,-10.32
2012,2,16,47,2012-47,-18.88,-10.41,-4.217,-17.23,DJF,-10.27
2012,2,17,48,2012-48,-14.92,-8.61,-4.29,-14.35,DJF,-10.26
2012,2,18,49,2012-49,-11.18,-8.269,,-11.2,DJF,-10.14
2012,2,19,50,2012-50,-16.27,-9.891,,-15.98,DJF,-9.91
2012,2,20,51,2012-51,-22.44,-11.857,,-20.54,DJF,-9.87
2012,2,21,52,2012-52,-21.87,-11.676,,-21.42,DJF,-10.18
2012,2,22,53,2012-53,-18.02,-10.449,,-17.63,DJF,-10.31
2012,2,23,54,2012-54,-18.06,-10.462,,-16.93,DJF,-10.39
2012,2,24,55,2012-55,-23,-12.036,,-21.39,DJF,-10.53
2012,2,25,56,2012-56,-28.22,-13.699,,-26.41,DJF,-10.8
2012,2,26,57,2012-57,-27.99,-13.626,,-26.48,DJF,-11.05
2012,2,27,58,2012-58,-25.23,-12.747,,-25.71,DJF,-11.24
2012,2,28,59,2012-59,-22.38,-11.838,,-23.35,DJF,-11.62
2012,2,29,60,2012-60,-16.74,-10.041,,-16.41,DJF,-11.91
2012,3,1,61,2012-61,-20.21,-10.391,,-20.68,MAM,-11.79
2012,3,2,62,2012-62,-29.81,-13.481,,-29.12,MAM,-11.98
2012,3,3,63,2012-63,-30.7,-13.767,,-30.47,MAM,-12.06
2012,3,4,64,2012-64,-22.2,-11.031,,-21.9,MAM,-12.43
2012,3,5,65,2012-65,-22.59,-11.157,,-22.6,MAM,-12.42
2012,3,6,66,2012-66,-25.5,-12.093,,-25.81,MAM,-12.46
2012,3,7,67,2012-67,-22.13,-11.009,,-22.85,MAM,-12.61
2012,3,8,68,2012-68,-22.18,-11.025,,-22.3,MAM,-12.6
2012,3,9,69,2012-69,-23.95,-11.594,,-24.53,MAM,-12.75
2012,3,10,70,2012-70,-9.87,-7.063,,-12.97,MAM,-12.61
2012,3,11,71,2012-71,-21.35,-10.758,,-20.97,MAM,-12.34
2012,3,12,72,2012-72,-13.98,-8.386,,-18.46,MAM,-12.38
2012,3,13,73,2012-73,-6.662,-6.03,,-8.17,MAM,-12.14
2012,3,14,74,2012-74,-0.275,-3.974,,-1.843,MAM,-11.61
2012,3,15,75,2012-75,-11.37,-7.545,,-14.81,MAM,-11.12
2012,3,16,76,2012-76,-15.13,-8.756,,-15.77,MAM,-10.77
2012,3,17,77,2012-77,-6.868,-6.096,,-9.01,MAM,-10.54
2012,3,18,78,2012-78,-11.28,-7.517,,-10.648,MAM,-10.3
2012,3,19,79,2012-79,-6.158,-5.868,,-8.597,MAM,-10.11
2012,3,20,80,2012-80,-1.159,-4.259,,-3.601,MAM,-9.87
2012,3,21,81,2012-81,-6.494,-5.976,,-9.613,MAM,-9.49
2012,3,22,82,2012-82,-15.63,-8.917,,-16.253,MAM,-9.22
2012,3,23,83,2012-83,-17.47,-9.509,,-18.3,MAM,-9.18
2012,3,24,84,2012-84,-17.89,-9.644,,-19.96,MAM,-9.42
2012,3,25,85,2012-85,-18.5,-9.84,,-15.855,MAM,-9.67
2012,3,26,86,2012-86,-7.76,-6.384,,-7.46,MAM,-9.99
2012,3,27,87,2012-87,-6.332,-5.924,,-8.76,MAM,-9.73
2012,3,28,88,2012-88,-16.12,-9.074,,-15.875,MAM,-9.47
2012,3,29,89,2012-89,-12.9,-8.038,,-12.311,MAM,-9.46
2012,3,30,90,2012-90,-6.989,-6.135,,-8.239,MAM,-9.41
2012,3,31,91,2012-91,-4.805,-5.432,,-6.656,MAM,-9.3
2012,4,1,92,2012-92,-4.114,-2.26,,-6.557,MAM,-9.05
2012,4,2,93,2012-93,-0.176,-0.512,,-2.829,MAM,-8.78
2012,4,3,94,2012-94,-5.59,-2.915,,-6.367,MAM,-8.3
2012,4,4,95,2012-95,-8.84,-4.358,,-8.488,MAM,-8.01
2012,4,5,96,2012-96,-6.591,-3.36,,-5.08,MAM,-7.93
2012,4,6,97,2012-97,-2.315,-1.462,,-0.352,MAM,-7.76
2012,4,7,98,2012-98,1.699,0.32,,1.33,MAM,-7.29
2012,4,8,99,2012-99,-2.089,-1.361,,-4.937,MAM,-6.547
2012,4,9,100,2012-100,-4.472,-2.419,,-7.562,MAM,-6.124
2012,4,10,101,2012-101,-8.62,-4.26,,-10.439,MAM,-5.968
2012,4,11,102,2012-102,-5.889,-3.048,,-5.801,MAM,-6.153
2012,4,12,103,2012-103,-6.998,-3.54,,-10.459,MAM,-6.218
2012,4,13,104,2012-104,-12.94,-6.178,,-12.351,MAM,-6.504
2012,4,14,105,2012-105,-12.89,-6.156,,-14.979,MAM,-6.536
2012,4,15,106,2012-106,-19.38,-9.037,,-18.752,MAM,-6.935
2012,4,16,107,2012-107,-14.86,-7.03,,-16.462,MAM,-7.24
2012,4,17,108,2012-108,-9.87,-4.815,,-12.878,MAM,-7.47
2012,4,18,109,2012-109,-13.95,-6.626,,-15.248,MAM,-7.73
2012,4,19,110,2012-110,-13.62,-6.48,,-14.431,MAM,-7.92
2012,4,20,111,2012-111,-8.99,-4.425,,-9.165,MAM,-8.15
2012,4,21,112,2012-112,-0.165,-0.507,,-4.461,MAM,-8.13
2012,4,22,113,2012-113,0.573,-0.18,,-3.011,MAM,-8.07
2012,4,23,114,2012-114,-4.703,-2.522,,-6.567,MAM,-7.74
2012,4,24,115,2012-115,-6.189,-3.181,,-7.373,MAM,-7.4
2012,4,25,116,2012-116,-10.93,-5.286,,-10.718,MAM,-7.05
2012,4,26,117,2012-117,-12.06,-5.787,,-12.689,MAM,-6.994
2012,4,27,118,2012-118,-8.8,-4.34,,-9.155,MAM,-6.994
2012,4,28,119,2012-119,-1.425,-1.066,,-0.56,MAM,-7.09
2012,4,29,120,2012-120,6.403,2.408,,5.052,MAM,-6.583
2012,4,30,121,2012-121,1.787,0.359,,-0.938,MAM,-5.999
2012,5,1,122,2012-122,-3.04,-0.491,,-3.575,MAM,-5.559
2012,5,2,123,2012-123,-4.137,-1.382,,-4.579,MAM,-5.156
2012,5,3,124,2012-124,-4.876,-1.981,,-6.815,MAM,-4.987
2012,5,4,125,2012-125,-2.052,0.311,,-2.029,MAM,-4.637
2012,5,5,126,2012-126,1.944,3.554,,0.727,MAM,-4.498
2012,5,6,127,2012-127,0.792,2.619,,-0.601,MAM,-4.29
2012,5,7,128,2012-128,0.945,2.743,,1.256,MAM,-4.151
2012,5,8,129,2012-129,4.711,5.799,,2.062,MAM,-4.031
2012,5,9,130,2012-130,1.262,3,,-0.261,MAM,-3.71
2012,5,10,131,2012-131,5.927,6.786,,2.616,MAM,-3.6
2012,5,11,132,2012-132,7.37,7.957,,6.511,MAM,-3.494
2012,5,12,133,2012-133,6.5,7.251,,4.48,MAM,-3.321
2012,5,13,134,2012-134,3.256,4.618,,0.715,MAM,-3.312
2012,5,14,135,2012-135,2.35,3.883,,1.54,MAM,-3.293
2012,5,15,136,2012-136,1.587,3.264,,1.205,MAM,-3.158
2012,5,16,137,2012-137,2.644,4.122,,1.679,MAM,-2.981
2012,5,17,138,2012-138,-0.059,1.928,,0.092,MAM,-2.95
2012,5,18,139,2012-139,-1.508,0.752,,-1.494,MAM,-2.951
2012,5,19,140,2012-140,-1.866,0.461,,-1.563,MAM,-2.864
2012,5,20,141,2012-141,0.911,2.715,,-0.739,MAM,-2.802
2012,5,21,142,2012-142,-0.484,1.583,,-0.374,MAM,-2.775
2012,5,22,143,2012-143,0.619,2.478,,1.871,MAM,-2.522
2012,5,23,144,2012-144,-1.512,0.749,,-0.5,MAM,-2.646
2012,5,24,145,2012-145,-1.967,0.38,,-2.113,MAM,-2.647
2012,5,25,146,2012-146,-1.727,0.574,,-23.5,MAM,-2.609
2012,5,26,147,2012-147,3.735,5.007,,4.037,MAM,-2.5
2012,5,27,148,2012-148,5.12,6.131,,4.138,MAM,-2.471
2012,5,28,149,2012-149,1.39,3.104,,-0.927,MAM,-2.471
2012,5,29,150,2012-150,1.458,3.159,,4.031,MAM,-2.352
2012,5,30,151,2012-151,5.999,6.844,,3.495,MAM,-2.202
2012,5,31,152,2012-152,4.249,5.424,,2.523,MAM,-2.257
2012,6,1,153,2012-153,1.563,4.33,,2.046,JJA,-2.261
2012,6,2,154,2012-154,1.905,4.671,,2.231,JJA,-2.144
2012,6,3,155,2012-155,3.687,6.444,,2.144,JJA,-2.268
2012,6,4,156,2012-156,4.222,6.977,,1.778,JJA,-2.18
2012,6,5,157,2012-157,7.2,9.941,,2.688,JJA,-2.178
2012,6,6,158,2012-158,5.902,8.649,,2.708,JJA,-2.055
2012,6,7,159,2012-159,9.06,11.792,,9.522,JJA,-2.114
2012,6,8,160,2012-160,5.066,7.817,,2.58,JJA,-1.923
2012,6,9,161,2012-161,3.617,6.375,,5.47,JJA,-2.056
2012,6,10,162,2012-162,1.419,4.187,,2.728,JJA,-2.01
2012,6,11,163,2012-163,0.422,3.195,,1.863,JJA,-2.022
2012,6,12,164,2012-164,3.625,6.383,,4.007,JJA,-2.005
2012,6,13,165,2012-165,10.04,12.768,,10.278,JJA,-1.762
2012,6,14,166,2012-166,14.93,17.635,,15.495,JJA,-1.961
2012,6,15,167,2012-167,6.884,9.626,,3.461,JJA,-1.804
2012,6,16,168,2012-168,8.07,10.807,,5.846,JJA,-2.005
2012,6,17,169,2012-169,5.76,8.508,,6.279,JJA,-1.816
2012,6,18,170,2012-170,9.66,12.389,,10.627,JJA,-1.816
2012,6,19,171,2012-171,15.53,18.232,,13.713,JJA,-1.797
2012,6,20,172,2012-172,16.72,19.416,,17.864,JJA,-1.842
2012,6,21,173,2012-173,14.1,16.809,,11.124,JJA,-1.586
2012,6,22,174,2012-174,11.33,14.052,,9.93,JJA,-1.678
2012,6,23,175,2012-175,9.36,12.091,,7.978,JJA,-1.685
2012,6,24,176,2012-176,15.04,17.744,,12.518,JJA,-1.554
2012,6,25,177,2012-177,15.8,18.501,,18.103,JJA,-1.666
2012,6,26,178,2012-178,19.61,22.293,,9.442,JJA,-1.61
2012,6,27,179,2012-179,15.49,18.192,,8.805,JJA,-1.589
2012,6,28,180,2012-180,12.16,14.878,,2.306,JJA,-1.672
2012,6,29,181,2012-181,8.5,11.235,,5.322,JJA,-1.662
2012,6,30,182,2012-182,12.2,14.917,,8.894,JJA,-1.493
2012,7,1,183,2012-183,11.19,13.464,,9.87,JJA,-1.424
2012,7,2,184,2012-184,15.54,17.637,,16.441,JJA,-1.602
2012,7,3,185,2012-185,17.79,19.795,,14.519,JJA,-1.369
2012,7,4,186,2012-186,21.06,22.932,,12.817,JJA,-1.57
2012,7,5,187,2012-187,13.59,15.766,,5.077,JJA,-1.451
2012,7,6,188,2012-188,7.97,10.375,,5.354,JJA,-1.462
2012,7,7,189,2012-189,15.69,17.781,,15.983,JJA,-1.557
2012,7,8,190,2012-190,15.38,17.483,,17.277,JJA,-1.18
2012,7,9,191,2012-191,20.69,22.577,,19.587,JJA,-1.43
2012,7,10,192,2012-192,21.89,23.729,,23.051,JJA,-1.363
2012,7,11,193,2012-193,25.13,26.837,,24.654,JJA,-1.299
2012,7,12,194,2012-194,22.88,24.678,,20.632,JJA,-1.278
2012,7,13,195,2012-195,21.09,22.961,,17.854,JJA,-1.189
2012,7,14,196,2012-196,16.04,18.116,,13.713,JJA,-1.16
2012,7,15,197,2012-197,16.1,18.174,,11.94,JJA,-1.288
2012,7,16,198,2012-198,13.79,15.958,,11.7,JJA,-1.154
2012,7,17,199,2012-199,15.35,17.454,,12.926,JJA,-1.18
2012,7,18,200,2012-200,13.02,15.219,,12.946,JJA,-1.114
2012,7,19,201,2012-201,18.46,20.438,,16.311,JJA,-1.15
2012,7,20,202,2012-202,18.88,20.841,,17.386,JJA,-1.028
2012,7,21,203,2012-203,16.32,18.385,,12.628,JJA,-0.949
2012,7,22,204,2012-204,14.81,16.936,,13.444,JJA,-0.876
2012,7,23,205,2012-205,16.99,19.028,,16.212,JJA,-0.91
2012,7,24,206,2012-206,14.48,16.62,,12.608,JJA,-0.947
2012,7,25,207,2012-207,11.97,14.212,,9.98,JJA,-1.016
2012,7,26,208,2012-208,16.77,18.817,,16.092,JJA,-0.95
2012,7,27,209,2012-209,16.12,18.193,,14.688,JJA,-0.747
2012,7,28,210,2012-210,13.53,15.709,,12.797,JJA,-0.728
2012,7,29,211,2012-211,14.66,16.793,,13.18,JJA,-0.845
2012,7,30,212,2012-212,16.58,18.634,,13.544,JJA,-0.81
2012,7,31,213,2012-213,9.66,11.996,,10.437,JJA,-0.667
2012,8,1,214,2012-214,10.22,11.418,,10.666,JJA,-0.646
2012,8,2,215,2012-215,12.65,13.964,,11.483,JJA,-0.676
2012,8,3,216,2012-216,9.7,10.874,,9.13,JJA,-0.681
2012,8,4,217,2012-217,12.26,13.555,,16.132,JJA,-0.848
2012,8,5,218,2012-218,14.88,16.3,,14.927,JJA,-0.551
2012,8,6,219,2012-219,11.34,12.592,,10.079,JJA,-0.465
2012,8,7,220,2012-220,14.19,15.577,,13.394,JJA,-0.672
2012,8,8,221,2012-221,12.65,13.964,,13.563,JJA,-0.634
2012,8,9,222,2012-222,18,19.569,,18.999,JJA,-0.694
2012,8,10,223,2012-223,19.14,20.763,,19.786,JJA,-0.67
2012,8,11,224,2012-224,20.67,22.366,,20.622,JJA,-0.532
2012,8,12,225,2012-225,18.84,20.449,,15.116,JJA,-0.521
2012,8,13,226,2012-226,13.43,14.781,,11.781,JJA,-0.527
2012,8,14,227,2012-227,12.02,13.304,,11.752,JJA,-0.509
2012,8,15,228,2012-228,10.98,12.215,,9.352,JJA,-0.395
2012,8,16,229,2012-229,8.72,9.847,,8.805,JJA,-0.553
2012,8,17,230,2012-230,8.84,9.973,,9.392,JJA,-0.38
2012,8,18,231,2012-231,10.67,11.89,,12.12,JJA,-0.512
2012,8,19,232,2012-232,11.38,12.634,,10.68,JJA,-0.444
2012,8,20,233,2012-233,14.21,15.598,,13.076,JJA,-0.411
2012,8,21,234,2012-234,14.79,16.206,,15.136,JJA,-0.411
2012,8,22,235,2012-235,17.18,18.71,,15.813,JJA,-0.419
2012,8,23,236,2012-236,19.41,21.046,,18.372,JJA,-0.362
2012,8,24,237,2012-237,16.15,17.631,,13.842,JJA,-0.253
2012,8,25,238,2012-238,15.41,16.855,,11.154,JJA,-0.34
2012,8,26,239,2012-239,10.91,12.141,,10.169,JJA,-0.331
2012,8,27,240,2012-240,13.82,15.19,,13.374,JJA,-0.322
2012,8,28,241,2012-241,19.47,21.109,,18.551,JJA,-0.364
2012,8,29,242,2012-242,13.02,14.352,,10.587,JJA,-0.21
2012,8,30,243,2012-243,6.755,7.789,,7.66,JJA,-0.299
2012,8,31,244,2012-244,8.63,9.753,,10.378,JJA,-0.363
2012,9,1,245,2012-245,15.05,15.594,,13.952,SON,-0.243
2012,9,2,246,2012-246,11.99,12.465,,12.389,SON,-0.247
2012,9,3,247,2012-247,9.34,9.756,,9.302,SON,-0.231
2012,9,4,248,2012-248,12.86,13.355,,8.855,SON,-0.27
2012,9,5,249,2012-249,10.32,10.758,,8.148,SON,-0.27
2012,9,6,250,2012-250,8.34,8.734,,7.66,SON,-0.375
2012,9,7,251,2012-251,9.43,9.848,,10.457,SON,-0.393
2012,9,8,252,2012-252,10.69,11.136,,9.691,SON,-0.173
2012,9,9,253,2012-253,13.79,14.305,,12.906,SON,-0.372
2012,9,10,254,2012-254,7.73,8.11,,8.297,SON,-0.208
2012,9,11,255,2012-255,12.27,12.752,,8.197,SON,-0.231
2012,9,12,256,2012-256,7.74,8.12,,7.61,SON,-0.237
2012,9,13,257,2012-257,8.24,8.632,,9.143,SON,-0.339
2012,9,14,258,2012-258,13,13.498,,12.916,SON,-0.338
2012,9,15,259,2012-259,12.13,12.608,,12.08,SON,-0.23
2012,9,16,260,2012-260,4.733,5.046,,5.568,SON,-0.294
2012,9,17,261,2012-261,5.244,5.569,,4.786,SON,-0.285
2012,9,18,262,2012-262,6.409,6.76,,5.431,SON,-0.343
2012,9,19,263,2012-263,6.867,7.228,,6.114,SON,-0.236
2012,9,20,264,2012-264,5.035,5.355,,5.4,SON,-0.28
2012,9,21,265,2012-265,3.27,3.551,,4.468,SON,-0.314
2012,9,22,266,2012-266,3.384,3.667,,4.079,SON,-0.25
2012,9,23,267,2012-267,4.23,4.532,,5.191,SON,-0.306
2012,9,24,268,2012-268,4.445,4.752,,5.449,SON,-0.262
2012,9,25,269,2012-269,3.049,3.325,,3.708,SON,-0.242
2012,9,26,270,2012-270,6.78,7.139,,7.197,SON,-0.275
2012,9,27,271,2012-271,5.566,5.898,,4.985,SON,-0.225
2012,9,28,272,2012-272,10.91,11.361,,12.697,SON,-0.307
2012,9,29,273,2012-273,15.35,15.9,,15.923,SON,-0.206
2012,9,30,274,2012-274,10.34,10.778,,7.06,SON,-0.126
2012,10,1,275,2012-275,7.48,6.233,,6.334,SON,-0.225
2012,10,2,276,2012-276,5.331,4.538,,4.478,SON,-0.236
2012,10,3,277,2012-277,2.625,2.403,,2.302,SON,-0.311
2012,10,4,278,2012-278,0.642,0.839,,1.414,SON,-0.241
2012,10,5,279,2012-279,3.801,2.08,-0.086,2.751,SON,-0.318
2012,10,6,280,2012-280,1.908,1.416,-0.114,3.056,SON,-0.298
2012,10,7,281,2012-281,0.97,1.648,-0.117,2.644,SON,-0.296
2012,10,8,282,2012-282,1.035,1.426,-0.114,1.977,SON,-0.28
2012,10,9,283,2012-283,-0.687,-0.352,-0.168,0.41,SON,-0.276
2012,10,10,284,2012-284,-1.111,-1.253,-0.15,-0.327,SON,-0.345
2012,10,11,285,2012-285,-2.642,-1.665,-0.177,-1.05,SON,-0.378
2012,10,12,286,2012-286,-2.871,-2.504,-0.173,-2.094,SON,-0.348
2012,10,13,287,2012-287,-1.992,-3.252,-0.169,-3.074,SON,-0.422
2012,10,14,288,2012-288,-1.543,-2.027,-0.149,-1.024,SON,-0.398
2012,10,15,289,2012-289,1.709,0.21,-0.076,1.826,SON,-0.331
