year,jd,month,date,season,airfneg15,airpneg15,airp0,airp15,airp8,bsw0,bsw15,bsw8,tis0,tis15,tis8,wsu0,wsu15,wsu8,fen0,fen15,fen8,fen300,fen700,bfr0,bfr15,bfr8,pfr0,pfr15,pfr8,bwp0,bwp15,bwp8,ppac0,ppac15,ppac8,ppawneg5,ppdc0,ppdc15,ppdc8,ppdw0,tun0,tun15,tun8,tun300,tun700
2011,226,8,2011-226,Summer,0.34,-0.64,14.94,13.38,-0.50,11.43,11.11,0.82,13.94,13.95,5.97,9.76,13.07,4.80,13.59,13.00,4.37,-1.48,-1.72,12.00,13.93,6.88,12.72,15.38,9.20,14.66,14.16,9.63,14.60,12.94,-0.42,6.47,12.45,13.37,1.05,10.42,12.85,13.37,4.47,-2.00,-2.92
2011,227,8,2011-227,Summer,0.34,-0.64,17.24,14.66,-0.49,13.30,12.79,0.96,11.65,12.00,6.17,9.71,14.03,4.77,12.76,13.74,4.43,-1.44,-1.72,12.00,14.59,6.84,12.84,14.29,9.16,14.17,12.88,9.61,14.78,14.06,-0.48,6.71,12.70,14.35,1.09,10.30,13.01,14.49,4.46,-1.98,-2.91
2011,228,8,2011-228,Summer,0.36,-0.63,13.33,12.79,-0.47,12.20,12.25,1.33,11.65,11.30,6.05,10.50,13.01,4.70,12.71,12.84,4.67,-1.38,-1.67,12.11,13.02,6.82,13.52,15.09,9.11,14.37,13.94,9.55,12.78,12.54,-0.36,7.20,11.67,12.64,1.25,9.91,11.37,12.98,4.45,-1.97,-2.92
2011,229,8,2011-229,Summer,0.35,-0.62,13.89,12.81,-0.46,12.84,12.19,1.62,12.40,11.26,6.06,10.57,12.90,4.73,13.02,12.52,4.77,-1.36,-1.67,12.59,12.81,6.86,11.82,13.40,9.06,13.21,12.67,9.57,12.68,11.83,-0.38,6.95,11.38,11.96,1.32,8.46,11.21,12.27,4.44,-1.94,-2.90
2011,230,8,2011-230,Summer,0.35,-0.63,14.98,13.05,-0.46,13.12,12.46,1.56,10.51,9.63,6.36,10.85,13.65,4.79,15.06,12.81,4.53,-1.42,-1.68,12.80,13.67,6.95,11.89,16.30,8.94,13.25,12.20,9.49,13.64,12.44,-0.36,6.48,12.08,12.89,1.25,8.07,12.80,12.88,4.40,-1.92,-2.88
2011,231,8,2011-231,Summer,0.42,-0.56,11.34,10.00,-0.40,10.21,9.78,2.03,8.84,8.20,6.21,9.56,10.54,4.86,11.85,10.35,4.79,-1.34,-1.65,10.74,10.49,7.03,13.12,15.54,8.78,14.77,12.73,9.37,10.66,9.73,-0.36,5.88,10.36,9.86,1.40,8.27,10.15,10.18,4.49,-1.86,-2.84
2011,232,8,2011-232,Summer,0.44,-0.53,10.29,9.03,-0.37,8.98,8.55,2.39,9.83,10.42,6.15,9.04,9.29,4.99,10.48,9.24,4.89,-1.33,-1.65,9.75,9.33,7.13,9.29,15.20,8.88,11.68,9.93,9.44,9.19,8.82,-0.40,5.22,9.19,8.98,1.41,7.58,9.09,9.27,4.53,-1.80,-2.79
2011,233,8,2011-233,Summer,0.37,-0.62,12.47,12.18,-0.44,9.92,10.59,2.63,9.48,10.31,6.36,9.48,12.08,5.05,12.55,11.92,4.70,-1.36,-1.65,10.88,12.25,7.17,8.04,11.91,8.92,10.22,8.79,9.26,11.80,11.48,-0.39,5.26,10.08,11.84,1.19,7.12,10.66,11.92,4.36,-1.88,-2.87
2011,234,8,2011-234,Summer,0.41,-0.56,10.08,10.66,-0.39,8.90,9.12,3.04,11.85,11.22,6.16,8.19,10.51,5.04,10.66,10.85,4.73,-1.28,-1.62,9.65,10.71,7.17,11.49,13.03,8.66,11.90,11.71,8.83,10.43,10.65,-0.38,4.90,9.77,10.74,1.31,7.50,9.13,11.09,4.29,-1.84,-2.85
2011,235,8,2011-235,Summer,0.34,-0.64,14.13,12.77,-0.44,13.06,12.26,3.44,11.96,12.23,6.21,10.24,13.22,4.97,13.86,12.50,4.56,-1.33,-1.62,12.44,13.36,7.07,8.87,11.68,8.56,10.55,10.55,8.64,13.27,11.59,-0.33,5.56,11.05,11.94,1.21,7.66,11.36,12.03,4.15,-1.89,-2.91
2011,236,8,2011-236,Summer,0.36,-0.62,14.21,13.35,-0.42,13.96,12.82,3.72,14.51,15.33,6.14,10.42,13.40,4.99,14.02,13.25,4.70,-1.28,-1.61,12.32,13.68,7.08,12.70,14.12,8.36,13.43,12.45,8.49,13.83,13.00,-0.41,5.87,11.23,13.07,1.22,8.51,11.81,13.43,4.20,-1.87,-2.90
2011,237,8,2011-237,Summer,0.29,-0.69,16.43,16.38,-0.47,15.93,15.40,4.08,12.23,11.75,6.32,11.68,16.34,5.01,16.00,16.33,4.68,-1.29,-1.61,14.41,17.04,7.14,13.05,14.35,8.37,13.66,12.82,8.56,16.41,15.76,-0.32,6.92,13.50,16.08,1.30,9.57,13.53,16.18,4.28,-1.91,-2.95
2011,238,8,2011-238,Summer,0.34,-0.65,14.17,13.04,-0.44,12.19,12.16,4.52,11.61,11.43,6.42,10.74,12.89,5.09,14.57,13.06,5.05,-1.24,-1.59,12.42,13.07,7.23,15.73,17.64,8.46,15.23,15.97,8.74,13.45,12.36,-0.29,6.80,12.13,12.58,1.53,10.25,11.75,12.80,4.45,-1.91,-2.95
2011,239,8,2011-239,Summer,0.34,-0.64,12.96,12.65,-0.42,11.70,11.71,4.87,11.15,11.38,6.56,10.21,12.66,5.18,13.49,12.88,5.23,-1.25,-1.59,11.72,12.89,7.35,11.92,14.23,8.71,13.52,12.54,9.06,13.77,12.26,-0.27,6.69,11.54,12.57,1.67,9.92,11.64,12.70,4.54,-1.87,-2.92
2011,240,8,2011-240,Summer,0.38,-0.59,11.49,11.50,-0.39,10.09,9.85,5.18,10.43,9.67,6.38,9.06,11.44,5.23,11.99,11.52,5.38,-1.21,-1.59,10.43,11.30,7.42,11.71,13.10,8.82,13.10,12.44,9.16,11.53,11.23,-0.30,6.33,10.86,11.45,1.74,9.79,10.49,11.67,4.53,-1.84,-2.92
2011,241,8,2011-241,Summer,0.36,-0.63,11.67,11.49,-0.41,9.85,9.97,5.30,9.22,9.54,6.61,9.47,11.42,5.21,13.21,11.44,5.16,-1.28,-1.61,10.47,11.94,7.40,9.56,12.64,8.77,11.76,11.18,9.15,11.40,10.92,-0.24,6.71,10.68,11.38,1.57,9.64,10.70,11.36,4.47,-1.82,-2.88
2011,242,8,2011-242,Summer,0.41,-0.57,10.19,10.28,-0.36,9.30,8.89,5.56,11.29,11.44,6.48,7.69,9.47,5.23,10.49,9.79,5.33,-1.21,-1.58,8.74,9.87,7.43,10.58,12.82,8.62,11.98,10.76,9.05,9.81,9.64,-0.37,5.68,9.26,9.88,1.66,9.13,8.65,10.09,4.42,-1.77,-2.86
2011,243,8,2011-243,Summer,0.36,-0.61,13.12,12.59,-0.38,12.65,12.25,5.61,10.59,9.98,6.50,9.99,12.87,5.15,12.16,12.56,5.32,-1.20,-1.58,11.92,12.93,7.29,8.57,10.44,8.58,9.96,9.46,8.97,12.67,11.92,-0.31,6.19,10.25,12.11,1.52,8.66,10.39,12.36,4.24,-1.80,-2.89
2011,244,8,2011-244,Summer,0.40,-0.58,11.49,10.45,-0.35,10.77,10.00,5.70,9.82,8.23,6.39,9.25,10.82,5.12,11.63,10.55,5.16,-1.18,-1.58,10.75,10.74,7.29,11.97,13.83,8.40,12.52,12.22,8.75,10.93,10.01,-0.27,5.95,10.03,10.23,1.58,9.15,9.67,10.46,4.18,-1.74,-2.85
2011,245,9,2011-245,Summer,0.44,-0.53,9.72,8.70,-0.32,8.94,8.41,5.81,8.29,6.95,6.23,8.75,9.27,5.15,10.84,9.09,5.16,-1.18,-1.58,9.39,9.24,7.33,9.58,13.40,8.22,11.28,10.12,9.03,8.59,8.47,-0.30,5.53,8.73,8.74,1.61,8.67,8.79,8.92,4.18,-1.70,-2.80
2011,246,9,2011-246,Summer,0.44,-0.55,8.24,7.93,-0.33,5.84,5.70,5.90,8.33,9.20,6.35,6.88,7.42,5.17,9.97,7.60,4.98,-1.21,-1.59,7.35,7.85,7.35,8.11,10.84,8.27,10.05,8.58,8.86,7.88,7.60,-0.27,5.26,7.70,8.00,1.50,7.96,7.92,8.06,4.07,-1.72,-2.83
2011,247,9,2011-247,Summer,0.44,-0.54,7.97,9.85,-0.32,8.85,8.31,5.97,12.93,16.17,6.12,6.42,9.31,5.13,9.27,9.40,4.96,-1.17,-1.58,7.44,9.91,7.27,6.48,8.35,8.13,8.67,7.31,8.60,9.52,9.70,-0.47,4.86,7.35,9.44,1.30,7.29,7.52,10.15,3.91,-1.72,-2.84
2011,248,9,2011-248,Summer,0.31,-0.67,14.31,17.60,-0.39,16.83,17.01,5.86,11.61,12.21,6.19,11.89,18.01,4.99,13.37,17.73,4.84,-1.16,-1.57,13.49,18.22,7.08,8.91,10.26,7.90,8.37,9.09,8.31,16.80,17.45,-0.28,6.36,11.13,17.09,1.30,7.87,11.44,17.86,3.74,-1.80,-2.94
2011,249,9,2011-249,Summer,0.33,-0.65,12.72,13.26,-0.39,11.95,12.08,5.85,10.14,12.75,6.26,10.68,13.80,4.96,13.81,13.52,4.81,-1.16,-1.58,12.00,13.56,7.05,16.69,18.01,7.70,13.39,17.47,8.36,13.02,12.73,-0.20,6.30,11.56,12.79,1.67,9.23,10.90,13.17,3.77,-1.81,-2.95
2011,250,9,2011-250,Summer,0.37,-0.60,10.49,13.45,-0.33,10.66,11.58,5.98,11.39,14.18,6.17,8.23,12.21,5.12,10.98,13.19,4.91,-1.17,-1.61,10.07,13.46,7.21,12.18,14.10,7.84,12.88,13.12,8.73,12.68,13.51,-0.34,5.84,10.12,13.01,1.69,8.67,9.36,13.94,4.00,-1.74,-2.89
2011,251,9,2011-251,Summer,0.30,-0.68,11.81,16.21,-0.40,14.40,15.75,5.93,9.99,9.21,6.37,10.32,17.04,5.11,12.27,16.39,4.64,-1.20,-1.63,12.34,17.06,7.22,11.17,13.67,8.05,11.01,12.94,8.68,15.79,15.53,-0.23,7.15,12.06,15.66,1.76,9.01,11.22,15.95,3.96,-1.80,-2.95
2011,252,9,2011-252,Summer,0.40,-0.58,11.62,10.39,-0.32,11.54,9.76,6.08,11.78,13.98,6.24,9.14,10.53,5.16,10.58,10.02,4.81,-1.17,-1.60,10.22,10.64,7.30,15.74,16.88,7.93,12.62,16.11,8.88,10.92,9.52,-0.23,6.31,9.81,9.89,1.96,8.96,9.85,9.97,4.09,-1.71,-2.87
2011,253,9,2011-253,Summer,0.33,-0.64,12.76,15.67,-0.35,15.26,15.50,6.08,9.38,9.38,6.41,10.59,16.37,5.21,12.04,15.86,4.76,-1.20,-1.64,12.44,16.64,7.34,9.75,10.38,7.96,11.47,9.75,8.94,15.53,15.16,-0.30,7.23,11.51,15.25,1.74,8.98,11.25,15.58,4.12,-1.72,-2.88
2011,254,9,2011-254,Summer,0.41,-0.56,10.06,9.97,-0.30,9.38,9.53,6.20,7.41,5.24,6.47,8.58,10.49,5.23,9.81,10.20,4.88,-1.18,-1.63,9.60,10.51,7.38,15.89,16.34,7.92,12.66,15.45,9.03,10.24,9.85,-0.23,6.41,9.20,10.00,2.00,9.08,9.29,10.30,4.18,-1.69,-2.87
2011,255,9,2011-255,Summer,0.52,-0.46,7.25,5.68,-0.21,5.43,5.31,6.34,5.90,4.70,6.45,6.26,6.39,5.29,6.73,5.66,4.83,-1.21,-1.67,6.92,6.28,7.46,9.30,10.15,8.02,10.30,9.78,9.10,5.98,5.33,-0.32,5.11,6.49,5.63,2.00,8.27,6.87,5.80,4.22,-1.57,-2.75
2011,256,9,2011-256,Summer,0.54,-0.44,5.13,5.23,-0.18,4.40,4.69,6.42,5.93,5.51,6.27,5.38,5.51,5.24,5.32,5.29,4.65,-1.21,-1.68,5.89,5.75,7.41,5.29,5.75,8.02,7.33,5.33,8.78,4.74,5.10,-0.35,4.06,4.94,5.36,1.71,6.70,5.30,5.57,4.02,-1.50,-2.69
2011,257,9,2011-257,Summer,0.52,-0.46,6.26,5.94,-0.20,4.82,4.92,6.37,6.80,8.47,5.99,6.02,6.73,5.12,6.45,6.09,4.36,-1.20,-1.67,6.42,6.57,7.25,3.96,5.15,7.80,5.93,4.97,8.14,5.96,6.14,-0.31,3.65,5.28,6.38,1.46,5.82,5.95,6.61,3.63,-1.55,-2.74
2011,258,9,2011-258,Summer,0.44,-0.53,5.39,9.29,-0.26,5.54,6.73,6.28,7.84,9.22,5.81,5.42,9.03,4.97,6.29,8.34,3.87,-1.21,-1.69,6.61,9.52,7.08,5.35,6.17,7.47,6.66,5.91,7.59,8.46,9.29,-0.38,4.17,6.24,8.89,1.10,5.64,6.31,9.74,3.30,-1.59,-2.79
2011,259,9,2011-259,Summer,0.39,-0.58,8.42,11.15,-0.29,8.26,9.32,6.14,9.15,11.05,5.85,6.69,11.43,4.83,8.65,10.46,3.63,-1.22,-1.68,8.42,12.04,6.92,7.36,9.03,7.17,6.66,8.65,7.34,10.51,10.56,-0.29,4.78,7.81,10.47,1.09,5.67,7.84,11.00,3.14,-1.62,-2.82
2011,260,9,2011-260,Summer,0.39,-0.58,10.07,11.89,-0.28,10.25,11.25,6.06,10.64,10.01,5.77,8.34,12.16,4.75,9.79,12.49,3.93,-1.14,-1.64,10.14,12.76,6.80,9.88,11.51,6.96,8.57,10.15,7.28,11.73,11.98,-0.23,4.79,8.42,11.57,1.19,6.07,8.21,12.42,3.11,-1.64,-2.87
2011,261,9,2011-261,Summer,0.38,-0.60,11.89,10.99,-0.30,11.77,11.20,5.93,7.64,6.55,5.82,9.77,12.50,4.69,11.66,11.48,3.85,-1.16,-1.64,11.24,12.51,6.76,10.61,12.44,6.93,9.96,11.96,7.34,11.32,10.50,-0.17,5.38,9.61,10.75,1.40,6.60,9.46,10.95,3.15,-1.65,-2.88
2011,262,9,2011-262,Summer,0.49,-0.48,8.13,7.09,-0.20,7.13,6.90,6.02,7.05,5.17,6.00,7.44,7.57,4.76,8.78,7.35,4.14,-1.16,-1.67,8.02,7.55,6.89,11.21,12.74,6.93,11.39,10.90,7.82,6.97,6.81,-0.25,4.55,7.26,6.97,1.68,6.54,7.20,7.27,3.44,-1.50,-2.73
2011,263,9,2011-263,Summer,0.51,-0.47,7.55,6.13,-0.18,6.36,5.44,6.05,6.06,6.73,5.78,6.59,6.33,4.83,7.99,6.05,4.18,-1.16,-1.67,7.03,6.43,6.94,6.14,8.05,7.05,8.25,6.88,7.84,5.86,5.68,-0.28,3.93,5.98,5.86,1.67,5.62,6.28,6.15,3.45,-1.48,-2.72
2011,264,9,2011-264,Summer,0.47,-0.50,6.03,7.77,-0.21,5.81,6.74,6.05,7.99,10.18,5.71,5.87,7.52,4.80,8.06,7.67,4.01,-1.17,-1.67,6.84,8.20,6.88,5.05,6.26,7.04,7.41,5.65,7.49,7.84,7.57,-0.32,4.21,6.25,7.56,1.34,5.12,6.10,8.03,3.24,-1.56,-2.80
2011,265,9,2011-265,Summer,0.40,-0.57,8.18,11.12,-0.25,9.06,10.40,5.98,10.05,13.58,5.48,7.19,11.12,4.73,8.53,10.87,4.04,-1.11,-1.64,8.79,11.54,6.75,6.85,8.03,6.86,7.01,7.32,7.20,10.71,10.78,-0.28,4.93,7.34,10.57,1.29,4.91,7.07,11.22,3.06,-1.60,-2.85
2011,266,9,2011-266,Summer,0.33,-0.65,10.35,14.71,-0.31,11.86,13.53,5.88,9.96,12.57,5.49,8.84,15.18,4.66,10.67,14.64,3.74,-1.12,-1.64,10.74,15.64,6.67,9.75,11.24,6.66,8.13,10.63,7.13,13.91,14.65,-0.22,5.85,9.77,14.45,1.25,5.39,9.20,15.08,3.02,-1.64,-2.89
2011,267,9,2011-267,Summer,0.32,-0.66,11.10,14.67,-0.32,12.00,13.57,5.84,7.84,8.89,5.62,9.49,15.22,4.65,11.19,14.65,3.83,-1.15,-1.65,11.31,15.78,6.68,13.78,15.09,6.73,10.45,14.78,7.34,14.27,14.18,-0.13,6.38,10.75,14.21,1.46,6.11,9.88,14.61,3.15,-1.67,-2.92
2011,268,9,2011-268,Summer,0.40,-0.58,8.86,10.30,-0.25,8.97,9.91,5.92,8.67,11.72,5.66,7.37,10.70,4.75,10.02,10.55,3.83,-1.16,-1.66,9.30,11.61,6.80,13.98,15.33,6.79,11.35,14.42,7.78,11.15,10.31,-0.18,5.84,9.53,10.50,1.63,6.40,8.68,10.76,3.41,-1.59,-2.84
2011,269,9,2011-269,Summer,0.37,-0.60,10.56,13.32,-0.26,11.29,12.75,5.93,11.70,14.09,5.58,7.81,12.99,4.80,9.82,13.24,4.02,-1.13,-1.67,10.03,13.86,6.83,9.37,11.29,6.70,9.87,10.37,7.94,13.56,13.29,-0.21,6.73,9.96,12.95,1.55,6.21,8.97,13.72,3.51,-1.60,-2.87
2011,270,9,2011-270,Summer,0.30,-0.67,12.59,14.72,-0.32,13.94,14.65,5.87,7.26,5.58,5.88,10.24,15.63,4.75,12.27,15.15,3.92,-1.12,-1.68,12.41,15.89,6.78,11.78,13.73,6.81,10.22,13.20,7.97,14.39,14.70,-0.17,6.61,11.58,14.66,1.74,6.73,10.54,15.13,3.53,-1.68,-2.97
2011,271,9,2011-271,Summer,0.48,-0.49,8.20,6.50,-0.18,6.67,6.12,6.03,2.73,1.57,6.12,7.11,7.47,4.84,8.16,6.49,4.04,-1.13,-1.68,7.98,7.05,6.96,14.22,15.63,6.86,12.13,14.85,8.54,6.43,5.84,-0.19,5.47,7.84,6.23,2.14,7.13,7.55,6.31,3.88,-1.48,-2.77
2011,272,9,2011-272,Summer,0.61,-0.36,2.83,1.92,-0.07,1.59,1.56,6.23,-1.27,1.37,6.12,3.57,2.31,4.91,2.40,1.75,4.02,-1.20,-1.77,3.56,2.29,7.10,5.86,6.72,7.03,8.34,6.13,8.72,1.69,1.68,-0.36,3.56,3.33,1.84,2.11,5.81,3.65,2.16,3.99,-1.29,-2.58
2011,273,9,2011-273,Summer,0.56,-0.41,3.45,3.91,-0.10,3.62,3.36,6.21,4.38,3.63,5.86,3.43,3.81,4.84,2.98,3.68,3.85,-1.14,-1.71,4.50,4.25,6.97,0.56,1.72,7.10,3.59,1.52,7.98,4.19,3.69,-0.36,3.14,3.13,3.73,1.57,4.23,3.66,4.16,3.54,-1.35,-2.65
2011,274,9,2011-274,Summer,0.41,-0.56,7.66,10.85,-0.22,9.26,10.50,6.04,6.64,9.26,5.57,6.81,11.35,4.66,7.21,11.06,3.55,-1.10,-1.66,8.11,11.67,6.68,2.51,3.66,6.67,3.97,3.35,7.14,10.20,10.53,-0.18,4.05,6.30,10.48,1.22,3.92,6.24,10.98,3.03,-1.50,-2.80
2011,275,10,2011-275,Cool,0.58,-0.39,3.17,2.76,-0.09,2.35,2.32,6.06,3.56,2.42,5.67,3.54,3.22,4.54,3.20,2.63,3.34,-1.16,-1.74,3.98,3.10,6.63,9.80,11.29,6.36,7.38,10.68,6.52,2.55,2.41,-0.28,3.22,3.42,2.58,1.41,4.22,3.88,2.89,2.94,-1.34,-2.65
2011,276,10,2011-276,Cool,0.58,-0.39,2.05,2.31,-0.07,1.16,1.37,6.03,-1.26,1.87,5.51,2.55,2.07,4.46,3.03,1.94,3.01,-1.18,-1.73,3.24,2.81,6.54,1.38,2.58,6.23,3.99,2.38,6.37,2.25,2.22,-0.25,2.56,2.57,2.50,1.16,3.37,3.00,2.35,2.71,-1.34,-2.64
2011,277,10,2011-277,Cool,0.55,-0.41,3.19,4.27,-0.09,4.54,4.25,5.92,-1.23,5.36,5.37,3.43,4.72,4.34,3.48,4.39,3.08,-1.12,-1.71,4.49,5.32,6.38,0.85,2.56,6.17,3.28,1.81,6.09,6.12,5.97,-0.14,2.97,3.34,4.68,0.89,2.83,3.31,4.72,2.45,-1.35,-2.67
2011,278,10,2011-278,Cool,0.51,-0.45,4.96,6.06,-0.12,5.31,5.63,5.77,4.78,5.32,5.22,4.70,6.28,4.18,4.84,5.77,2.88,-1.06,-1.66,5.62,6.43,6.17,3.49,4.79,5.92,4.16,4.07,5.77,5.59,5.66,-0.23,3.86,4.45,5.66,0.86,3.01,4.20,5.95,2.23,-1.35,-2.68
2011,279,10,2011-279,Cool,0.49,-0.48,6.25,6.99,-0.14,6.14,6.41,5.65,5.73,5.64,4.88,5.26,7.44,4.08,6.18,6.83,2.63,-1.10,-1.67,6.70,7.98,6.02,4.46,6.04,5.71,4.97,5.47,5.57,7.23,6.72,-0.26,3.56,5.22,6.65,0.71,3.15,4.93,7.18,2.09,-1.40,-2.72
2011,280,10,2011-280,Cool,0.51,-0.46,6.44,6.26,-0.12,6.18,5.91,5.61,6.24,5.80,5.05,5.64,6.63,4.02,6.47,6.31,2.79,-1.07,-1.68,6.82,6.65,5.98,6.16,7.82,5.59,6.17,6.59,5.51,6.43,6.01,-0.22,3.46,5.63,6.09,0.91,3.48,5.31,6.23,2.12,-1.36,-2.70
2011,281,10,2011-281,Cool,0.51,-0.45,6.12,5.81,-0.11,5.75,5.56,5.55,5.94,5.37,5.04,5.67,6.53,4.01,6.49,6.02,2.93,-1.07,-1.68,6.62,6.30,5.96,5.21,8.21,5.53,6.46,5.91,5.53,5.85,5.40,-0.22,3.32,5.69,5.82,1.03,3.33,5.40,6.11,2.20,-1.35,-2.69
2011,282,10,2011-282,Cool,0.56,-0.40,3.65,4.23,-0.07,2.74,3.41,5.58,3.91,3.77,5.05,4.19,3.98,4.03,4.58,4.05,2.90,-1.10,-1.72,4.33,4.41,5.98,4.84,9.21,5.53,6.24,5.57,5.59,3.59,4.04,-0.29,2.50,3.75,4.18,1.13,3.11,3.85,4.62,2.29,-1.30,-2.64
2011,283,10,2011-283,Cool,0.52,-0.44,3.93,5.80,-0.10,3.59,5.14,5.54,-1.23,5.07,4.87,3.76,5.73,4.01,5.06,5.50,2.73,-1.07,-1.68,4.98,6.41,5.90,2.52,4.87,5.44,4.06,3.78,5.54,5.72,5.66,-0.31,3.07,4.03,5.49,0.90,2.74,3.57,5.62,2.16,-1.34,-2.69
2011,284,10,2011-284,Cool,0.52,-0.43,5.16,5.36,-0.09,4.94,5.04,5.48,5.00,4.84,4.88,4.90,5.79,3.94,5.42,5.58,2.84,-1.05,-1.68,5.75,5.67,5.80,4.52,6.61,5.27,3.86,5.12,5.31,5.24,4.97,-0.22,3.27,5.02,5.27,1.08,2.66,4.61,5.43,2.11,-1.31,-2.67
2011,285,10,2011-285,Cool,0.56,-0.40,4.01,3.76,-0.06,3.47,3.32,5.46,4.37,3.04,4.67,4.26,3.97,3.93,4.37,3.82,2.79,-1.08,-1.71,4.63,3.89,5.76,4.05,10.39,5.10,5.08,5.01,5.15,3.68,3.48,-0.26,3.12,3.89,3.67,1.20,2.60,3.79,3.90,2.26,-1.27,-2.62
2011,286,10,2011-286,Cool,0.56,-0.39,3.98,3.66,-0.05,3.57,3.38,5.41,4.53,3.42,4.82,4.12,4.04,3.89,4.10,3.73,2.79,-1.07,-1.71,4.68,4.00,5.70,2.33,7.73,4.96,4.11,3.38,5.05,3.76,3.46,-0.28,2.39,3.58,3.57,1.07,2.39,3.55,3.72,2.15,-1.26,-2.62
2011,287,10,2011-287,Cool,0.53,-0.42,5.06,4.98,-0.07,5.12,4.69,5.33,5.02,4.58,4.72,4.46,5.39,3.85,4.78,5.09,2.76,-1.03,-1.67,5.59,5.37,5.60,2.48,8.17,4.83,4.05,3.24,4.91,5.33,4.87,-0.26,2.35,4.35,4.99,1.01,2.26,4.20,5.07,2.05,-1.28,-2.65
2011,288,10,2011-288,Cool,0.55,-0.40,4.49,4.00,-0.05,3.94,3.68,5.29,4.71,3.83,4.70,4.33,4.49,3.81,4.87,4.22,2.73,-1.03,-1.68,4.99,4.40,5.53,3.84,9.28,4.67,4.93,4.67,4.77,4.29,3.85,-0.26,2.53,4.34,4.13,0.99,2.43,4.12,4.37,2.05,-1.26,-2.63
2011,289,10,2011-289,Cool,0.59,-0.37,2.72,2.56,-0.03,2.43,2.38,5.27,3.82,2.62,4.70,3.01,3.07,3.77,3.38,2.89,2.66,-1.05,-1.70,3.58,3.03,5.50,2.83,9.38,4.57,4.54,3.74,4.74,2.93,2.60,-0.30,2.42,3.07,2.93,1.02,2.33,3.04,3.05,2.11,-1.21,-2.59
2011,290,10,2011-290,Cool,0.59,-0.35,0.99,0.45,-0.01,0.19,0.29,5.24,3.02,0.62,4.66,1.70,1.22,3.70,1.64,0.77,2.50,-1.08,-1.73,1.71,0.98,5.41,1.33,7.35,4.47,3.03,2.28,4.65,0.64,0.49,-0.34,1.69,1.69,0.90,1.02,1.97,1.78,1.09,2.08,-1.17,-2.55
2011,291,10,2011-291,Cool,0.60,-0.34,0.36,-1.22,-0.01,0.14,-1.00,5.16,2.01,-0.66,4.53,1.99,-0.15,3.60,0.88,-0.41,2.37,-1.09,-1.74,1.48,-0.26,5.25,-0.89,4.20,4.24,1.23,0.27,4.39,0.06,-0.58,-0.38,2.23,0.73,-0.37,0.81,1.32,0.96,-0.09,1.90,-1.15,-2.53
2011,292,10,2011-292,Cool,0.61,-0.34,0.21,-4.00,-0.02,-1.15,-3.90,5.05,-1.32,-3.51,4.37,1.72,-3.29,3.44,0.82,-3.66,2.14,-1.12,-1.77,1.23,-3.33,5.08,-1.52,0.56,3.91,0.99,-0.86,4.02,-1.78,-3.56,-0.44,1.87,0.14,-3.40,0.57,0.87,0.45,-3.33,1.62,-1.14,-2.52
2011,293,10,2011-293,Cool,0.60,-0.36,0.17,1.59,-0.02,-0.44,1.38,4.94,1.12,1.05,4.21,1.52,2.00,3.33,0.72,1.86,2.05,-1.04,-1.70,1.20,2.55,4.87,-1.70,-3.22,3.61,0.78,-4.08,3.67,0.51,1.85,-0.38,0.69,0.26,1.61,0.39,0.53,0.30,1.96,1.38,-1.15,-2.54
2011,294,10,2011-294,Cool,0.59,-0.37,0.19,2.46,-0.02,-0.14,2.06,4.82,1.57,1.52,4.01,1.70,2.85,3.20,0.92,2.63,1.83,-1.00,-1.64,1.51,3.16,4.69,-1.61,-1.33,3.76,0.71,1.48,3.42,1.39,2.37,-0.27,0.38,0.49,2.48,0.28,0.32,1.09,2.78,1.11,-1.20,-2.59
2011,295,10,2011-295,Cool,0.61,-0.34,-0.40,-3.27,-0.02,-2.44,-3.42,4.73,-1.32,-3.36,3.99,1.27,-2.39,3.04,0.75,-3.00,1.68,-1.08,-1.74,0.38,-2.72,4.56,-3.83,-3.68,2.79,1.16,2.20,3.19,-2.92,-3.41,-0.39,0.79,-0.07,-2.90,0.32,0.26,0.16,-2.61,0.99,-1.13,-2.52
2011,296,10,2011-296,Cool,0.62,-0.34,-2.29,-5.32,-0.03,-3.94,-5.32,4.64,-0.86,-4.58,3.87,0.28,-4.45,2.90,0.66,-4.62,1.51,-1.09,-1.76,-1.09,-4.65,4.40,-3.47,-2.64,2.91,-0.58,-3.46,2.95,-3.71,-4.42,-0.44,0.90,-0.22,-4.06,0.21,0.18,-0.09,-4.06,0.87,-1.10,-2.49
2011,297,10,2011-297,Cool,0.61,-0.35,-3.30,-3.82,-0.02,-4.24,-4.05,4.53,-1.32,-3.16,3.60,-0.02,-3.47,2.76,0.72,-2.92,1.15,-1.01,-1.66,-1.51,-2.64,4.24,-4.20,-4.73,2.67,-1.30,-5.02,2.65,-2.65,-3.19,-0.40,1.16,-0.15,-3.11,0.06,0.10,-0.19,-2.98,0.72,-1.13,-2.52
2011,298,10,2011-298,Cool,0.61,-0.35,-1.43,-1.57,-0.01,-2.11,-1.85,4.39,-1.30,-1.69,3.47,-0.11,-0.93,2.63,0.63,-1.21,1.25,-0.99,-1.65,-0.46,-0.70,4.08,-4.86,-2.75,2.44,-1.56,-3.78,2.37,-1.32,-1.61,-0.35,1.87,-0.09,-1.59,0.08,-0.02,-0.16,-1.31,0.63,-1.14,-2.54
